Timestamp_ms,Measured_Distance_m,X,Y
1771414643484,1.9428236608483305,-1.1897077875166886,1.5359554542610454
1771414643503,1.9403319845336782,-1.1818506682795575,1.5388688079532853
1771414643521,1.9458685506402114,-1.154196941244638,1.5665994501442155
1771414643540,1.9453368360944259,-1.237481087366093,1.5009916602956537
1771414643559,1.9441288444265876,-1.1328155334736234,1.5799892185873703
1771414643578,1.9577389462677097,-1.2124074732640966,1.5371434222305904
1771414643597,1.9369965922460244,-1.1466926747273773,1.5611059246890597
1771414643615,1.9284595176195047,-1.1649530324978823,1.5368280785993078
1771414643635,1.9641550534367545,-1.2114249643367871,1.5460771745688358
1771414643654,1.9481024380364056,-1.2060065005085343,1.5299187657567137
1771414643673,1.9616366768855817,-1.2003428318611225,1.5515139503408693
1771414643692,1.94819798022219,-1.1677479958670816,1.5594357916535824
1771414643713,1.9375712350954675,-1.1730097607051833,1.5421512222735305
1771414643740,1.931808103613085,-1.202412088131236,1.511981388609352
1771414643760,1.9577163714339438,-1.1721785546889172,1.568008554475354
1771414643780,1.919447719484185,-1.1969703224768526,1.500513776991967
1771414643802,1.9445264354919363,-1.170075636174451,1.5530956390248247
1771414643820,1.9369370815968021,-1.2204082977828041,1.5041040006487634
1771414643843,1.9594853974122448,-1.1836906857738174,1.5615567178569378
1771414643863,1.9421209898574725,-1.1935162968922013,1.5321073031278507
1771414643882,1.9334915387413123,-1.2236143325498536,1.4970495968947801
1771414643902,1.9597670714712123,-1.2616385822386362,1.499651646959965
1771414643922,1.9500124416910258,-1.220928685364679,1.5204873126742862
1771414643940,1.952010536610777,-1.2012947730736308,1.5385824655264557
1771414643960,1.9428236608483305,-1.1897077875166886,1.5359554542610454
1771414643979,1.9588408421243397,-1.1581654291257084,1.5797817202235427
1771414643998,1.9495151230908514,-1.2299649372392392,1.5125460218856193
1771414644019,1.9557324148433777,-1.2273345162612586,1.522675035476333
1771414644037,1.9422257901729418,-1.1962934747475251,1.5300728552227179
1771414644060,1.9335231925552216,-1.1833892682998026,1.5290852742152068
1771414644082,1.953006644065365,-1.1864064066497102,1.5513461219289466
1771414644104,1.9420602921072467,-1.120117786310527,1.5864848952859556
1771414644126,1.9586257031513155,-1.235350088768246,1.5199094720493294
1771414644147,1.9483464573106766,-1.2036839897013654,1.5320570389680885
1771414644169,1.956411841697092,-1.1494014838371929,1.5831688233683312
1771414644188,1.9451821285029953,-1.2388695987363976,1.4996451681561744
1771414644207,1.9757886893968883,-1.2276122925271529,1.5481308098429223
1771414644225,1.9471795391600393,-1.252598657084536,1.4908067487080678
1771414644246,1.9350938050861197,-1.1649521277016979,1.5451454865629852
1771414644269,1.9522520872241318,-1.1951232491716295,1.5436867011671849
1771414644295,1.9574673815378076,-1.211378669337539,1.537608620312235
1771414644317,1.931085462151594,-1.1342327686573535,1.5628842211235963
1771414644338,1.9306744051203224,-1.175222710114105,1.531781720813631
1771414644357,1.9421775502515377,-1.159967827400174,1.5577317728343298
1771414644377,1.9277562424945267,-1.1730679621682194,1.5297567409922135
1771414644398,1.9618935101642376,-1.1592705367464926,1.5827564461584267
1771414644422,1.9415062654550554,-1.2449716091818446,1.4897960501801597
1771414644443,1.9630489920258565,-1.1832630382084324,1.5663492354846926
1771414644463,1.932167896658923,-1.1992272766764842,1.5149675639281752
1771414644487,1.9577389462677097,-1.2124074732640966,1.5371434222305904
1771414644508,1.9420132211286534,-1.162448005799604,1.5556766967628626
