Timestamp_ms,Measured_Distance_m,X,Y
1771411971367,1.847389801924495,-1.110449808609103,1.4763977454651682
1771411971475,1.8522599126984989,-1.0167987222623132,1.5482206375693286
1771411971584,1.8595450761472312,-1.0829807038983288,1.5116417185323023
1771411971688,1.8532061504562485,-1.153605468978854,1.4503680422675294
1771411971794,1.799829148874969,-1.0109066476637905,1.48911138429909
1771411971902,1.7828984003595012,-0.9062441447684784,1.5353984030463617
1771411972010,1.8299711543269017,-0.9656660055326707,1.5544399607019594
1771411972121,1.854128556977762,-0.9943225722564755,1.5649649606626033
1771411972228,1.8245731830902436,-0.9928841819388641,1.5307672264938443
1771411972335,1.845037063359517,-0.9441759805286548,1.5851477795344708
1771411972445,1.8253301427988164,-0.9456534825375323,1.5612717960606939
1771411972552,1.8247916293209292,-0.952834745996805,1.5562681122675923
1771411972658,1.8097649701965497,-1.013917180353921,1.4990734467442457
1771411972767,1.797381607310883,-0.9297023228954556,1.5382568813765296
1771411972878,1.796659817591212,-0.8961271789936989,1.5572227134278778
1771411972987,1.8042583988527114,-0.8847193075302748,1.5724567137806056
1771411973099,1.7908823795464925,-0.9278609053838002,1.531774734623359
1771411973206,1.8218024982672012,-0.9463222591535504,1.556739709946122
1771411973313,1.8072884771016249,-0.9652819323163072,1.5279144055240812
1771411973419,1.8388789532093008,-0.8628963091881208,1.6238490583011873
1771411973523,1.8490472990355045,-1.0145485840957458,1.5458548070824154
1771411973635,1.8546444343872708,-0.949457542295692,1.5931843438163407
1771411973747,1.8216704483989314,-0.9896405573671364,1.5294099482427945
1771411973853,1.8100701739207612,-0.8504202449147243,1.597854637179714
1771411973964,1.840754189553926,-0.9580270189153166,1.571801583339501
1771411974073,1.8446378247078565,-0.8694639340394236,1.6268746638102216
1771411974186,1.8281559691154639,-0.9496096101501703,1.5621766339703531
1771411974293,1.8252360267866696,-0.9087952879684409,1.5829016640481324
1771411974403,1.8698483899377913,-0.95979244246793,1.604721617207918
1771411974514,1.8415817728488566,-0.9482144999461921,1.5787060170218299
1771411974625,1.8479717975641707,-1.0306087143690832,1.533898771907409
1771411974736,1.8611225933742963,-0.8682500526461703,1.6461832078016678
1771411974848,1.8396560006321288,-0.9709117919836162,1.5625826355265062
1771411974959,1.8371831086041914,-1.037328611769982,1.5163083874146188
1771411975070,1.8441258686578461,-0.959556479221612,1.574817952220789
1771411975178,1.8216995678111354,-0.9898855072295762,1.5292861072867046
1771411975287,1.8363312677296204,-0.9691744698119562,1.5597478552337196
1771411975396,1.8287787304121068,-1.0208446346329612,1.5173357824650462
1771411975505,1.8307440256837775,-0.9605566804163919,1.558510362905645
1771411975613,1.8113547624643755,-1.0313987469751358,1.489034150125676
1771411975721,1.8145843686047753,-0.9984587302850341,1.5151886333728843
1771411975833,1.813232613312707,-0.931749127974701,1.55552437219711
1771411975941,1.8415834255381187,-0.9431008760747124,1.5817680774259613
1771411976050,1.8081346200694035,-0.9134346301397018,1.5604448022134818
1771411976163,1.8396560006321288,-0.9709117919836162,1.5625826355265062
1771411976272,1.8217523880975155,-0.9127043242552086,1.5766269628624405
1771411976385,1.8020756614073228,-0.9897715167372163,1.5059312846515773
1771411976492,1.799551248943232,-0.9788625220455006,1.5100373705666585
1771411976603,1.8376503903076657,-0.9958239009810498,1.5444396120382307
1771411976715,1.8482617971262483,-1.0636046182544565,1.5115610760879432
1771411976827,1.8396354979791347,-1.0496931553714777,1.5107624052084463
1771411976938,1.809822224126499,-0.9725104572211056,1.5263288942877886
1771411977049,1.8367452920075729,-0.9683255439071861,1.560762284503581
1771411977160,1.8025802806555151,-1.0195450935945236,1.4865475001948136
1771411977271,1.8117262845664486,-0.9498829614527697,1.5427490041256433
1771411977378,1.8341404407218052,-0.9581506626664934,1.5639752120551456
1771411977484,1.832627474003154,-0.9338174692595155,1.5768666375369018
1771411977591,1.826158121270663,-1.01562797374556,1.517680237345234
1771411977704,1.8284015114513343,-0.9080575270317384,1.586973098284444
1771411977816,1.8389680759000469,-0.9410322274719969,1.5799563066865527
1771411977929,1.8203587650492237,-0.9256428103815677,1.5674474221103711
1771411978039,1.8136158420876252,-0.9689057112583183,1.533109306397368
1771411978146,1.827566433902423,-0.8753685198058027,1.6042845835012618
1771411978254,1.8589521941436342,-0.9741261490125303,1.5832818782268208
1771411978366,1.81050893006819,-0.9694307839460183,1.5290999120379514
1771411978475,1.852221369799587,-0.8931749360341595,1.6226406060439367
1771411978582,1.8419564265648414,-1.0948342813306382,1.4812634383480694
1771411978689,1.8467123643985268,-0.9993595667215204,1.5529414068871281
1771411978801,1.8398336705077418,-1.0474295073719913,1.512573754307689
1771411978913,1.8443257726914979,-0.9905846839187364,1.55572476351047
1771411979024,1.8281774090264387,-0.9914219863274446,1.5360062121948488
1771411979131,1.825893554770189,-1.0892809626124142,1.465385361548794
1771411979237,1.8471651163221858,-0.998353168751425,1.554126737882578
1771411979349,1.8287177971262962,-0.9807397459601447,1.5434890126659422
1771411979458,1.841252660396082,-0.9937431124736195,1.5500599942669615
1771411979570,1.8419251513349892,-1.0955010153473568,1.4807315045251566
1771411979683,1.8701395530357956,-1.1503345711409532,1.4745007027013872
1771411979796,1.8714358520483312,-1.0594266516904864,1.5426883411822843
1771411979904,1.8624096386604487,-1.1615496135757426,1.4558063598492026
1771411980015,1.8765478077160629,-1.0403652818073073,1.5617527829506064
1771411980128,1.857890402195624,-1.0661560967079244,1.5215347265255368
1771411980237,1.8686318722700546,-1.131562752478423,1.4870611323233973
1771411980349,1.9276871460079017,-1.0946279207740173,1.5867474430248945
1771411980460,1.8540104580146235,-1.033573043863499,1.5391821014507465
1771411980572,1.8809998534846601,-1.1393391615605377,1.4966852453818886
1771411980680,1.8465737606922112,-1.1564305169513527,1.439619086126814
1771411980786,1.8318236778502612,-0.9474949153186725,1.5677472284070921
1771411980894,1.842316601612068,-0.895706460809293,1.6099193758197736
1771411981005,1.8362436676004694,-0.9316273430412035,1.582359409394974
1771411981112,1.846031559459779,-1.012277820573013,1.5437377149300504
1771411981220,1.8511797982705303,-0.9877204327639301,1.5656548126025596
1771411981332,1.8452329885749905,-0.9407481265271234,1.5874122793279315
1771411981444,1.7988273281649725,-0.9125605611966782,1.55016546816833
