Timestamp_ms,Measured_Distance_m,X,Y
1771416011568,1.95837983997875,-1.2772389034177685,1.484557975032087
1771416011573,1.9450675145216716,-1.2040975259268871,1.5275590934900891
1771416011577,1.991513424543476,-1.3143564279118094,1.4961928019288797
1771416011582,1.9559419889228793,-1.2292096808271065,1.5214311106956213
1771416011587,1.9573263525095446,-1.2848245936814005,1.4766015758151358
1771416011591,1.9657469265239966,-1.2663379185422323,1.503512306301703
1771416011596,1.9653965335896457,-1.2337773305281803,1.5298944515622483
1771416011600,1.9871726877313685,-1.3267855013886767,1.479356456088359
1771416011604,1.9677144284537056,-1.2834671305953527,1.49151339136671
1771416011608,1.9642907610767932,-1.2472697595204674,1.517483555442168
1771416011612,1.9506881501457018,-1.2492023828867216,1.4982248381698244
1771416011617,1.958617118158766,-1.2347058968972613,1.5204217716514319
1771416011621,1.962098179170998,-1.236093738228012,1.523778702771385
1771416011626,1.970922144982092,-1.2473353612546811,1.5260041278268104
1771416011630,1.9619920439567995,-1.2727437962019978,1.493163088808154
1771416011634,1.9683023256369303,-1.2816933319798829,1.4938126548754547
1771416011639,1.966703641461817,-1.2591061638218135,1.510819274951537
1771416011643,1.9857152945889422,-1.3037785669862976,1.4977405247343767
1771416011648,1.9760343974170875,-1.3012844192256163,1.487067853211871
1771416011653,1.989402250790366,-1.3374911338849453,1.4726977905289793
1771416011657,1.9370443681378586,-1.2152994065225236,1.5083727114478696
1771416011661,1.9467736442736912,-1.220892549476973,1.5163604468167473
1771416011666,1.9368958101496723,-1.2167127033714955,1.5070419957087402
1771416011671,1.9456834251254198,-1.1971493328399616,1.5337918586589967
1771416011675,1.9607533576335956,-1.2149127015946293,1.539006451245562
1771416011679,1.9234521600246979,-1.1488390611523793,1.5426720401544185
1771416011683,1.952158461203755,-1.2358230024867243,1.5111797259671367
1771416011688,1.965710803109702,-1.2342823908854854,1.5298908265010935
1771416011692,1.9740345588045478,-1.2528960815376462,1.5254716805703992
1771416011697,1.9615264965221852,-1.241758874157813,1.5184271780394736
1771416011701,1.9751089107087874,-1.2724199313926687,1.510629910784216
1771416011705,1.9690899791275953,-1.2687547834830575,1.5058474840731957
1771416011710,1.955393959168697,-1.2353177326357503,1.5157689913008185
1771416011714,1.949235121512377,-1.1926161908785768,1.541811979520086
1771416011718,1.9765127959473043,-1.2601991047737153,1.5226624868535235
1771416011723,1.957431892789951,-1.252088021771861,1.5045980196207482
1771416011727,1.9648803106847261,-1.279911930253616,1.49083201136512
1771416011732,1.9682445094157917,-1.2416741352194847,1.5271646246467192
1771416011737,1.9827494948473845,-1.301353989751525,1.4959188990969217
1771416011741,1.9657469265239966,-1.2663379185422323,1.503512306301703
1771416011745,1.980299615433896,-1.2897466218372462,1.5027109563542311
1771416011750,1.9452677232551483,-1.2347409773130296,1.5031570889572163
1771416011754,1.9573623980194175,-1.2535917935442968,1.5032548594096469
1771416011758,1.9754389974952433,-1.2728455033194455,1.5107030010907105
1771416011762,1.9824512502000184,-1.3055274501158287,1.4918817099266546
1771416011767,1.9306744051203224,-1.175222710114105,1.531781720813631
1771416011772,1.9701255151884323,-1.2922858366434111,1.4870749348998271
1771416011777,1.9642907610767932,-1.2472697595204674,1.517483555442168
1771416011781,1.9530642444441746,-1.2255184271856554,1.5207118489558409
1771416011785,1.9610368427326603,-1.2830546982341564,1.4830496080354623
1771416011790,1.9618164071806794,-1.2392982438272748,1.5208101388174466
1771416011794,1.9610368427326603,-1.2830546982341564,1.4830496080354623
1771416011799,1.9638539418287615,-1.251448714396437,1.5134723056838106
1771416011802,1.9607533576335956,-1.2149127015946293,1.539006451245562
1771416011806,1.9550437667369804,-1.2435261518401028,1.5085883598738479
1771416011811,1.952521943243827,-1.2326066288016908,1.5142730392775212
1771416011815,1.9549978902609677,-1.240534238378519,1.5109902562013637
1771416011820,1.9447501692994527,-1.2046487082902675,1.526720246346671
1771416011824,1.9716444419054446,-1.3104461962595013,1.4731301951985225
1771416011828,1.962387203538054,-1.2319381264471583,1.5275116985528359
1771416011832,1.9715542564425075,-1.2767963604931978,1.5022706946246047
1771416011836,1.9689343944167295,-1.3052047880854079,1.4741584415103075
1771416011841,1.9742858331238728,-1.2857902318344787,1.4981815746406248
1771416011845,1.964147241313711,-1.2481794178526961,1.516549546308714
1771416011850,1.9551242840436678,-1.202567530313236,1.5415389392076961
1771416011854,1.958518882423828,-1.2397400068824744,1.5161929059805426
1771416011859,1.9630915353721186,-1.2639968309054195,1.502012113037281
1771416011863,1.9874668283220291,-1.3243024490320086,1.4819741621122313
1771416011867,1.9714452390275479,-1.2780828444006287,1.5010331686319207
1771416011872,1.9689082793187211,-1.2733157569031859,1.5017545723559074
1771416011877,1.9531512152055703,-1.2205343667998405,1.5248263930426667
1771416011881,1.9603760347509296,-1.2514708995598762,1.5089382973404086
1771416011886,1.9600693137341847,-1.2580926483698964,1.5030218237803528
1771416011891,1.9502008548874439,-1.2179505364639913,1.5231151844594002
1771416011895,1.9556459835727231,-1.2322778170408792,1.518565966526673
1771416011899,1.951950276176992,-1.2342963793558985,1.512158169166293
1771416011903,1.9425324326805933,-1.2290024548090783,1.504322178952781
1771416011908,1.9584762572806558,-1.2364694797822584,1.5188062667434044
1771416011912,1.956552940366509,-1.2585532202085385,1.4980464613487625
1771416011916,1.957431892789951,-1.252088021771861,1.5045980196207482
1771416011920,1.9674474845383851,-1.2514959754438455,1.5180933528160503
1771416011924,1.96307265837208,-1.2605323144238625,1.504896191217602
1771416011929,1.949914505870053,-1.257246054323637,1.490469368719163
1771416011933,1.960687832141827,-1.2869621084204432,1.47919752115768
1771416011938,1.9687370020939392,-1.2726060508915609,1.5021315597004203
1771416011942,1.969447357824781,-1.2603019383713085,1.513394171847022
1771416011946,1.959657168229089,-1.2269233275875622,1.528042985394428
1771416011951,1.9642907610767932,-1.2472697595204674,1.517483555442168
1771416011955,1.9630915353721186,-1.2639968309054195,1.502012113037281
1771416011959,1.9657678680234767,-1.2703354312337427,1.500163725433243
1771416011964,1.9547182278214668,-1.242963227375166,1.508630427099562
1771416011969,1.958617118158766,-1.2347058968972613,1.5204217716514319
1771416011974,1.958518882423828,-1.2397400068824744,1.5161929059805426
1771416011978,1.9600842176185858,-1.2580766048527223,1.5030546884527223
1771416011983,1.941479799085533,-1.1681942058549486,1.5506985869807606
1771416011987,1.9602942692961003,-1.2563764149556194,1.5047497885623369
1771416011991,1.9724183786752638,-1.2667665316714893,1.5118653428043591
1771416011996,1.9467736442736912,-1.220892549476973,1.5163604468167473
1771416012000,1.9506881501457018,-1.2492023828867216,1.4982248381698244
1771416012004,1.9809387145809476,-1.2864053167312381,1.5064128092960507
1771416012009,1.9441890328223,-1.21436844063572,1.5182820178525727
1771416012013,1.9759066662229579,-1.307388896464142,1.481533471449969
1771416012017,1.956191178462543,-1.2627180226550274,1.494063961802456
1771416012022,1.968224145079191,-1.2418625210974636,1.5269851878673102
1771416012026,1.965415234428769,-1.273461443916058,1.4970480936108639
1771416012031,1.9573111208119296,-1.2173727022437353,1.5326677811860723
1771416012035,1.9708181381590169,-1.2492286807057118,1.5243201228740768
1771416012040,1.9442887646453142,-1.2131007517753027,1.519422708257382
1771416012044,1.9390305087994968,-1.2291932382068136,1.4996410561203914
1771416012048,1.9760343974170875,-1.3012844192256163,1.487067853211871
1771416012053,1.990181754719652,-1.3295235316350913,1.4809424687163062
1771416012057,1.969447357824781,-1.2603019383713085,1.513394171847022
1771416012062,1.929755733908946,-1.149830390939248,1.5497894258985478
1771416012067,1.9667600142922599,-1.2552880521314174,1.5140663327592363
1771416012071,1.9466590256357577,-1.186486932580767,1.5432854955918687
1771416012075,1.947629282603206,-1.2110799110558779,1.5253016985142205
1771416012080,1.9557324148433777,-1.2273345162612586,1.522675035476333
1771416012084,1.9441290185669677,-1.2148781742024448,1.5177973061910128
1771416012089,1.9467736442736912,-1.220892549476973,1.5163604468167473
1771416012094,1.9557324148433777,-1.2273345162612586,1.522675035476333
1771416012098,1.9686277767156077,-1.3094548576942469,1.469973910964809
1771416012103,1.9596545002540176,-1.2228833764709979,1.5312746350399444
