Timestamp_ms,Measured_Distance_m,X,Y
1771414003003,1.919640569313356,-1.0774934085695997,1.5887189398514676
1771414003043,1.9195809571819227,-0.9049644424917378,1.6928763714462687
1771414003079,1.9307980127106719,-1.0169919131654461,1.6412520874148389
1771414003114,2.0853725061235235,-1.4943084564580065,1.454586101354607
1771414003154,2.356518982157421,-1.823606697138429,1.4925281663741283
1771414003195,1.9130675924689804,-0.9900721567962818,1.6369437185474092
1771414003239,1.9011317624677577,-1.1387518633462808,1.5223488995592094
1771414003280,1.9144762651110316,-1.011753263374032,1.6252921902616408
1771414003325,1.8947456150153155,-0.8059795807513169,1.714776329738575
1771414003370,1.8916492432924032,-1.0525143918824371,1.571798433174262
1771414003414,2.3367822649471828,-1.8300703596433388,1.453063602367972
1771414003459,1.9163536775106131,-0.9525201519672739,1.662864028537719
1771414003500,1.8965472926661993,-0.9963428972606352,1.6137510540345972
1771414003546,1.9263417166855126,-1.0296999074966076,1.6280388539418724
1771414003592,1.9341808388177943,-1.1721759338420188,1.5385249745686607
1771414003636,1.9799924991560824,-1.17877468611709,1.5908678562608225
1771414003679,2.3936650722160997,-1.898517519893868,1.4578284208381118
1771414003723,1.8744133377988037,-0.9024505890245205,1.6428658786667123
1771414003768,1.9314308421628037,-1.0539499945480866,1.6185223220733798
1771414003813,1.9027160898813824,-1.002028819880587,1.6174877937166066
1771414003855,1.8861548149215213,-0.8341770731195965,1.691664445607716
1771414003897,1.9158412963846532,-0.9605223866581392,1.6576623955623113
1771414003942,2.1060106990580487,-1.485972799858938,1.4923692246312101
1771414003982,1.924028459146937,-0.9793247058885831,1.6561426967636506
1771414004025,1.9020771204328237,-1.0493024391762478,1.5864620270314695
1771414004070,1.92810033216624,-1.0117780708052424,1.6413031488232717
1771414004114,1.919041079249108,-1.0421036716022578,1.6114399155657881
1771414004159,2.3799887409544564,-1.8612051566846757,1.4833279380502316
1771414004202,1.9258880164943364,-1.0390253583434825,1.621564354811639
1771414004247,1.9139081450775413,-1.0233978599409477,1.6173129592204605
1771414004288,1.8919012838895608,-1.0531172981562997,1.571697943087966
1771414004333,1.891934497279883,-0.9268789137484833,1.6493367216084518
1771414004375,1.9064087674194756,-0.9101793732106293,1.6751023542087662
1771414004420,1.8917249756958945,-0.8888146700264671,1.669919718434804
1771414004466,1.913320889953636,-0.9925764662650882,1.6357227107763967
1771414004507,1.9075225788508436,-0.9812490823889475,1.635785018618468
1771414004550,1.9295084042433255,-1.033217348213145,1.6295596317401277
1771414004592,1.915285230572089,-1.0883081163799933,1.576040278123948
1771414004633,1.8988223427549922,-0.8823836929322724,1.681346278371223
1771414004668,1.9118128550520388,-0.9661101816360494,1.6497452863037334
1771414004703,1.9002160136567314,-0.9900293650275455,1.6219317972530887
1771414004741,1.9194372994809623,-0.9981022879256892,1.6395216892363071
1771414004784,1.9016578954496501,-0.9270417708507606,1.6603904078330127
1771414004828,1.9255427652319004,-1.04119332454299,1.6197627609202618
1771414004873,1.917498449284035,-0.933098601914475,1.6751499342184064
1771414004915,1.8934765320169795,-0.9914548693312994,1.613155485183714
1771414004950,1.9343805055266523,-1.055153953932985,1.6212581761277673
1771414004989,1.9007276360952439,-1.0650055200574484,1.574334395502867
1771414005033,1.8985998809872802,-0.9706169862698516,1.6317426800967563
1771414005073,1.9261337333908144,-0.9484936942024861,1.676410114191679
1771414005119,1.8981588687903328,-1.01535207892579,1.6037665812045319
