Timestamp_ms,Measured_Distance_m,X,Y
1771415106247,1.9502707092821974,-1.2173516729369744,1.523683282011598
1771415106258,1.982804326841929,-1.2648739006136063,1.5269600564813726
1771415106271,1.9456431714936,-1.1940919661422749,1.5361223021537542
1771415106283,1.921856894521101,-1.2387353413260556,1.469376969047804
1771415106296,1.9812093825106099,-1.2385491579213088,1.5463462098639131
1771415106307,1.9389776731534518,-1.2339198019488609,1.4956859093225616
1771415106319,1.9544153706420573,-1.2507852083203728,1.5017575715304026
1771415106331,1.9567706854752656,-1.1457409565547239,1.5862626440814924
1771415106343,1.9488144825624818,-1.2740012941524552,1.4747198343899572
1771415106355,1.9825902031415588,-1.2991815465138394,1.4975951464901305
1771415106369,1.9722608208342038,-1.30381582712343,1.4798233118653232
1771415106381,1.9668379310910824,-1.2537154092519167,1.5154699336453192
1771415106393,1.942486025699092,-1.2297344152782907,1.5036639345001308
1771415106405,1.9439675874638704,-1.248750771626242,1.4898427740781797
1771415106416,1.9700018609386678,-1.2585345705879787,1.5155850575724037
1771415106429,1.9573263525095446,-1.2848245936814005,1.4766015758151358
1771415106442,1.972475858025644,-1.2262597326045082,1.544975106170556
1771415106454,1.974650622638082,-1.277808366833113,1.5054736328266456
1771415106467,1.9442038986818482,-1.2498488924005922,1.4892301856377714
1771415106481,1.933286736441096,-1.2617404197174316,1.4647896499328301
1771415106494,1.963365821737625,-1.221444046715398,1.5371661558566052
1771415106506,1.9570897781863876,-1.2197742841511225,1.530474140782934
1771415106522,1.94427176691732,-1.2133463159247557,1.5192048648104115
1771415106536,1.9536393146487814,-1.21565215426339,1.5293450923765175
1771415106549,1.979642543410882,-1.3317291660767423,1.4647464039562788
1771415106563,1.955236053037548,-1.2012029135470577,1.5427441730837648
1771415106576,1.9475755145898288,-1.2868073308471812,1.4619087790651608
1771415106590,1.9830504445012764,-1.258765489560787,1.532318017817288
1771415106603,1.9595430581104742,-1.2999377104129697,1.4662779223718934
1771415106616,1.9857946875004229,-1.2677326564765248,1.528474550853849
1771415106629,1.9332484674479433,-1.2221877161295385,1.4979008056049252
1771415106641,1.9880843599301512,-1.3130818247108837,1.4927476490729485
1771415106653,1.9681490747316017,-1.2429238895754575,1.5260245689665275
