Timestamp_ms,Measured_Distance_m
7811,4.024
7813,4.015
7815,4.038
7817,4.001
7819,4.010
7821,4.057
7823,4.015
7825,4.076
7827,4.020
7829,3.991
7831,4.010
7833,4.081
7835,3.996
7837,4.038
7839,4.029
7841,4.015
7843,4.001
7845,4.062
7847,4.090
7849,3.991
7851,3.982
7853,4.076
7855,4.052
7857,4.038
7859,3.987
7861,3.991
7863,4.057
7865,4.048
7867,4.024
7869,4.038
7871,4.024
7873,4.048
7875,4.038
7877,4.029
7879,4.043
7881,4.071
7883,4.015
7885,4.010
7887,4.062
7889,4.020
7891,4.006
7893,4.029
7895,4.043
7897,4.057
7899,4.029
7901,4.001
7903,4.048
7905,4.038
7907,4.043
7909,3.973
7911,4.052
7913,4.006
7915,4.029
7917,4.010
7919,4.029
7921,4.043
7923,4.034
7925,4.038
7927,4.006
7929,3.987
7931,4.029
7933,4.020
7935,4.034
7937,4.015
7939,4.029
7941,4.006
7943,4.081
7945,4.029
7947,4.010
7949,4.034
7951,4.038
7953,3.963
7955,4.067
7957,4.043
7959,3.991
7961,4.038
7963,4.029
7965,4.015
7967,4.029
7969,4.029
7971,4.006
7973,4.015
7975,4.020
7977,4.010
7979,4.015
7981,4.029
7983,3.991
7985,4.038
7987,4.048
7989,4.029
7991,4.020
7993,4.052
7995,4.015
7997,4.020
7999,4.057
8001,4.010
8003,4.006
8005,4.038
8007,3.991
8009,4.020
8011,4.024
8013,4.001
8015,4.006
8017,4.034
8019,4.034
8021,4.001
8023,4.015
8025,4.029
8027,4.067
8029,4.038
8031,4.095
8033,4.010
8035,3.991
8037,4.006
8039,4.015
8041,4.085
8043,4.029
8045,4.034
8047,4.024
8049,4.062
8051,4.010
8053,4.052
8055,4.020
8057,4.034
8059,4.043
8061,4.020
8063,3.987
8065,4.052
8067,4.015
8069,4.043
8071,4.057
8073,4.029
8075,4.020
8077,3.987
8079,4.038
8081,4.015
8083,4.052
8085,4.085
8087,4.001
8089,4.057
8091,4.038
8093,4.024
8095,4.071
8097,4.029
8099,3.973
8101,4.095
8103,4.020
8105,4.001
8107,4.052
8109,4.020
8111,4.024
8113,4.029
8115,4.024
8117,4.099
8119,4.090
8121,3.991
8123,4.020
8125,4.057
8127,4.006
8129,3.987
8131,4.034
8133,4.020
8135,3.973
8137,4.038
8139,4.006
8141,3.982
8143,4.038
8145,4.038
8147,4.076
8149,4.057
8151,4.043
8153,4.071
8155,4.034
8157,4.095
8159,4.010
8161,4.024
8163,4.062
8165,4.034
8167,4.076
8169,3.987
8171,4.043
8173,4.024
8175,3.987
8177,4.034
8179,4.048
8181,3.996
8183,4.020
8185,4.024
8187,4.067
8189,4.020
8191,4.067
8193,4.043
8195,4.020
8197,4.024
8199,4.020
8201,4.029
8203,4.048
8205,4.062
8207,4.038
8209,4.081
8211,4.034
8213,4.043
8215,3.982
8217,4.020
8219,4.071
8221,4.010
8223,3.996
8225,4.038
8227,3.991
8229,4.029
8231,4.015
8233,3.996
8235,4.090
8237,4.038
8239,3.982
8241,4.015
8243,3.973
8245,4.015
8247,4.052
8249,3.982
8251,3.968
8253,3.991
8255,4.010
8257,4.006
8259,4.109
8261,4.015
8263,4.024
8265,3.991
8267,4.038
8269,4.015
8271,4.029
8273,4.010
8275,4.090
8277,4.034
8279,4.006
8281,4.010
8283,4.001
8285,3.996
8287,4.052
8289,4.052
8291,4.034
8293,4.029
8295,4.010
8297,3.996
8299,4.010
8301,4.010
8303,4.043
8305,4.034
8307,4.001
8309,4.029
8311,4.090
8313,4.024
8315,4.043
8317,3.991
8319,4.034
8321,4.024
8323,4.034
