Timestamp_ms,Measured_Distance_m
12914,1.979
13015,1.970
13116,1.975
13217,1.979
13318,1.979
13419,2.007
13520,1.993
13621,2.003
13722,1.984
13823,1.989
13924,1.993
14025,1.970
14126,1.970
14227,1.956
14328,1.984
14429,1.965
14530,1.979
14631,2.007
14732,1.989
14833,2.007
14934,2.007
15035,1.998
15136,1.965
15237,1.979
15338,1.984
15439,2.012
15540,1.998
15641,2.012
15742,1.998
15843,1.984
15944,1.965
16045,1.961
16146,1.984
16247,1.993
16348,2.012
16449,2.007
16550,1.984
16651,1.984
16752,2.012
16853,1.984
16954,1.965
17055,1.993
17156,1.975
17257,1.970
17358,1.998
17459,1.984
17560,1.979
17661,1.989
17762,1.993
17863,1.984
17964,1.993
18065,2.003
18166,1.984
18267,1.989
18368,1.989
18469,1.970
18570,1.975
18671,1.993
18772,1.956
18873,2.003
18974,2.022
19075,1.951
19176,1.984
19277,2.007
19378,1.961
19479,2.003
19580,1.993
19681,1.993
19782,1.984
19883,1.984
19984,1.993
20085,1.998
20186,1.979
20287,2.007
20388,1.965
20489,2.003
20590,1.979
20691,1.975
20792,2.012
20893,2.003
20994,1.965
21095,2.022
21196,1.975
21297,2.003
21398,2.012
21499,1.998
21600,1.975
21701,1.989
21802,2.003
21903,2.007
22004,2.012
22105,2.003
22206,1.975
22307,1.984
22408,1.951
22509,1.984
22610,2.003
22711,1.984
22812,2.003
22913,1.984
23014,1.975
23115,1.975
23216,1.965
23317,1.975
23418,2.003
23519,2.003
23620,1.993
23721,2.003
23822,1.979
23923,1.970
24024,1.979
24125,1.998
24226,2.003
24327,2.017
24428,2.003
24529,1.975
24630,1.975
24731,1.993
24832,2.012
24933,2.003
25034,2.003
25135,2.017
25236,1.970
25337,1.970
25438,1.970
25539,1.989
25640,1.970
25741,1.984
25842,1.989
25943,2.003
26044,1.998
26145,1.993
26246,2.003
26347,2.003
26448,1.993
26549,1.984
26650,1.975
26751,1.956
26852,1.975
26953,1.970
27054,1.961
27155,1.993
27256,1.961
27357,1.965
27458,1.970
27559,1.984
27660,1.975
27761,1.984
27862,1.993
27963,1.975
28064,1.965
28165,1.961
28266,1.979
28367,1.965
28468,1.993
28569,1.984
28670,1.998
28771,2.012
28872,2.012
28973,2.007
29074,1.984
29175,1.965
29276,1.984
29377,2.003
29478,1.998
29579,1.993
29680,1.975
29781,2.012
29882,1.989
29983,1.998
30084,2.003
30185,1.956
30286,2.003
30387,1.956
30488,1.998
