Timestamp_ms,Measured_Distance_m
12062,4.006
12113,3.982
12164,4.015
12215,4.024
12266,4.067
12317,4.020
12368,4.057
12419,3.963
12470,4.015
12521,4.038
12572,3.973
12623,4.043
12674,4.010
12725,3.996
12776,3.987
12827,4.067
12878,4.024
12929,3.996
12980,4.024
13031,4.001
13082,4.071
13133,4.048
13184,4.034
13235,4.010
13286,4.043
13337,4.085
13388,4.006
13439,4.043
13490,4.024
13541,3.996
13592,3.987
13643,3.987
13694,3.987
13745,3.977
13796,4.020
13847,4.010
13898,4.015
13949,4.006
14000,4.006
14051,4.024
14102,4.043
14153,3.982
14204,4.034
14255,3.977
14306,4.038
14357,4.020
14408,3.982
14459,4.010
14510,4.001
14561,4.038
14612,4.038
14663,4.001
14714,4.057
14765,4.052
14816,4.043
14867,4.034
14918,4.048
14969,4.024
15020,4.006
15071,4.085
15122,4.015
15173,4.057
15224,4.034
15275,4.034
15326,4.010
15377,4.024
15428,4.020
15479,4.057
15530,4.038
15581,4.034
15632,4.001
15683,3.996
15734,4.034
15785,4.038
15836,4.071
15887,4.038
15938,4.029
15989,4.043
16040,3.996
16091,4.052
16142,4.015
16193,3.996
16244,4.024
16295,4.062
16346,4.010
16397,4.034
16448,4.006
16499,4.081
16550,4.038
16601,4.081
16652,4.034
16703,4.076
16754,3.982
16805,4.043
16856,4.029
16907,4.062
16958,4.006
17009,4.034
17060,4.020
17111,4.052
17162,4.024
17213,4.048
17264,4.034
17315,4.029
17366,4.034
17417,4.062
17468,4.048
17519,3.996
17570,4.043
17621,4.034
17672,3.982
17723,4.010
17774,4.062
17825,4.006
17876,4.052
17927,4.048
17978,4.048
18029,4.062
18080,4.048
18131,4.071
18182,4.071
18233,4.015
18284,4.043
18335,4.024
18386,3.987
18437,4.001
18488,4.062
18539,4.048
18590,4.034
18641,4.052
18692,3.996
18743,4.024
18794,4.052
18845,3.996
18896,4.038
18947,4.015
18998,4.006
19049,4.029
19100,4.020
19151,4.029
19202,4.029
19253,4.029
19304,4.048
19355,4.043
19406,3.996
19457,3.982
19508,4.048
19559,4.015
19610,4.043
19661,4.062
19712,4.034
19763,4.038
19814,4.057
19865,4.001
19916,4.006
19967,4.043
20018,4.071
20069,4.038
20120,3.996
20171,4.024
20222,4.029
20273,4.052
20324,4.071
20375,4.020
20426,4.034
20477,4.015
20528,4.038
20579,4.015
20630,4.034
20681,4.024
20732,4.020
20783,4.048
20834,4.020
20885,4.010
20936,4.038
20987,4.043
21038,4.052
21089,4.029
21140,4.043
21191,3.996
21242,4.076
21293,4.001
21344,4.024
21395,4.043
21446,4.015
21497,4.071
21548,4.034
21599,4.034
21650,4.010
21701,4.038
21752,4.024
21803,4.048
21854,4.006
21905,4.038
21956,4.006
22007,4.034
22058,4.029
22109,4.076
22160,4.038
22211,4.010
22262,4.043
22313,4.034
22364,4.071
22415,4.010
22466,4.024
22517,4.052
22568,4.001
22619,4.052
22670,3.991
22721,4.024
22772,4.062
22823,4.062
22874,4.015
22925,3.968
22976,4.034
23027,4.052
23078,4.062
23129,4.034
23180,4.057
23231,4.024
23282,4.067
23333,4.015
23384,4.052
23435,4.048
23486,4.034
23537,4.062
23588,4.020
23639,4.024
23690,4.024
23741,4.015
23792,4.038
23843,4.006
23894,4.034
23945,4.048
23996,4.020
24047,4.034
24098,4.081
24149,4.052
24200,4.071
24251,4.090
24302,4.043
24353,4.071
24404,4.029
24455,4.090
24506,4.015
24557,4.048
24608,4.048
24659,4.006
24710,4.034
24761,4.048
24812,4.071
24863,4.052
24914,4.038
24965,4.034
25016,4.024
25067,4.001
25118,4.052
25169,4.052
25220,4.024
25271,3.987
25322,4.034
25373,4.048
25424,4.048
25475,4.038
25526,4.062
25577,4.048
25628,4.010
25679,4.062
25730,4.076
25781,4.020
25832,3.987
25883,4.043
25934,4.118
25985,4.029
26036,4.038
26087,4.029
26138,4.015
26189,4.043
26240,4.015
26291,3.996
26342,4.010
26393,4.038
26444,4.024
26495,4.020
26546,4.071
26597,4.015
26648,4.024
26699,3.996
26750,4.015
26801,4.006
26852,4.015
26903,4.034
26954,4.020
27005,4.024
27056,4.057
27107,4.015
27158,4.052
27209,4.024
27260,4.029
27311,4.034
27362,4.043
27413,4.001
27464,4.048
27515,4.081
27566,4.043
27617,4.043
27668,4.034
27719,4.015
27770,3.996
27821,4.029
27872,4.071
27923,4.076
27974,4.010
28025,4.024
28076,4.015
28127,4.043
28178,4.006
28229,4.006
28280,4.057
28331,4.048
28382,4.006
28433,3.987
28484,4.015
28535,4.015
28586,4.067
28637,4.057
28688,4.062
28739,4.043
28790,4.034
28841,4.006
28892,4.071
28943,4.024
28994,4.043
29045,4.081
29096,4.015
29147,4.043
29198,4.015
29249,3.996
29300,4.001
29351,3.973
29402,3.991
29453,3.987
29504,3.996
29555,4.006
29606,3.963
29657,4.048
29708,4.076
29759,3.987
29810,4.052
29861,4.085
29912,4.006
29963,4.057
30014,4.034
30065,4.020
30116,4.038
30167,4.067
30218,4.038
30269,3.996
30320,4.029
30371,4.052
30422,3.996
30473,4.038
30524,4.081
30575,4.090
30626,4.001
30677,4.071
30728,4.071
30779,4.043
30830,4.015
30881,3.973
30932,4.010
30983,4.034
31034,4.095
31085,4.038
31136,4.043
31187,4.015
31238,4.006
31289,4.006
31340,4.057
31391,4.010
31442,3.968
31493,4.015
31544,4.062
31595,3.973
31646,4.020
31697,4.038
31748,4.038
31799,4.071
31850,4.010
31901,4.024
31952,4.057
32003,4.020
32054,3.954
32105,4.048
32156,3.996
32207,3.982
32258,4.034
32309,4.015
32360,4.071
32411,4.038
32462,4.006
32513,4.043
32564,4.029
32615,4.071
32666,4.038
32717,4.062
32768,4.001
32819,4.071
32870,3.982
32921,4.052
32972,4.029
33023,4.029
33074,3.991
33125,4.024
33176,3.991
33227,4.001
33278,4.015
33329,4.062
33380,4.001
33431,4.052
33482,4.076
33533,4.034
33584,4.081
33635,4.043
33686,4.024
33737,4.038
33788,4.029
33839,4.057
33890,4.020
33941,3.996
33992,4.029
34043,4.071
34094,4.015
34145,3.977
34196,4.034
34247,4.034
34298,3.987
34349,4.052
34400,4.085
34451,3.987
34502,4.024
34553,4.062
34604,4.062
34655,4.020
34706,3.996
34757,4.038
34808,3.996
34859,4.001
34910,4.024
34961,4.024
35012,4.034
35063,4.043
35114,4.043
35165,4.043
35216,4.029
35267,4.010
35318,3.991
35369,4.006
35420,4.015
35471,3.973
35522,4.029
35573,4.001
35624,3.991
35675,4.048
35726,3.996
35777,4.076
35828,4.085
35879,4.057
35930,4.071
35981,4.024
36032,4.010
36083,4.034
36134,4.052
36185,4.038
36236,4.034
36287,4.029
36338,4.024
36389,4.020
36440,4.076
36491,4.020
36542,4.048
36593,4.015
36644,4.062
36695,4.024
36746,4.034
36797,4.038
36848,4.043
36899,4.034
36950,4.085
37001,4.057
37052,4.034
37103,4.038
37154,4.029
37205,4.057
37256,4.043
37307,4.048
37358,3.987
37409,3.996
37460,4.052
37511,3.982
37562,4.071
37613,4.020
37664,4.081
37715,4.034
37766,4.010
37817,4.057
37868,4.062
37919,4.029
37970,4.006
38021,4.024
38072,4.081
38123,4.052
38174,4.024
38225,4.052
38276,4.001
38327,4.062
38378,4.020
38429,3.982
38480,4.038
38531,4.006
38582,4.034
38633,4.006
38684,4.043
38735,3.991
38786,4.038
38837,4.024
38888,3.987
38939,4.043
38990,4.057
39041,4.024
39092,4.024
39143,4.034
39194,4.015
39245,4.043
39296,4.020
39347,3.987
39398,4.010
39449,4.015
39500,4.029
39551,4.062
39602,4.034
39653,4.024
39704,4.001
39755,4.038
39806,4.006
39857,4.006
39908,4.062
39959,3.991
40010,4.043
40061,4.015
40112,4.057
40163,4.015
40214,4.062
40265,4.001
40316,4.062
40367,3.991
40418,4.020
40469,4.034
40520,4.024
40571,4.024
40622,4.029
40673,4.015
40724,4.034
40775,4.029
40826,4.010
40877,4.038
40928,4.052
40979,4.010
41030,4.038
41081,3.977
41132,4.034
41183,4.052
41234,4.020
41285,4.043
41336,4.024
41387,4.010
41438,4.062
41489,4.071
41540,4.010
41591,4.010
41642,4.052
41693,4.038
41744,4.024
41795,4.062
41846,4.015
41897,3.996
41948,4.034
41999,4.024
42050,3.996
42101,4.052
42152,4.038
42203,4.034
42254,3.973
42305,4.024
42356,4.043
42407,4.076
42458,4.057
42509,4.015
42560,4.029
42611,4.076
42662,4.024
42713,4.038
42764,4.043
42815,4.024
42866,4.062
42917,4.029
42968,4.043
43019,4.052
43070,4.071
43121,4.010
43172,4.006
43223,4.006
43274,4.010
43325,4.038
43376,4.034
43427,4.048
43478,4.020
43529,3.959
43580,4.024
43631,4.010
43682,3.977
43733,4.067
43784,4.052
43835,4.015
43886,4.052
43937,4.001
43988,4.052
44039,4.052
44090,4.043
44141,4.043
44192,3.996
44243,4.029
44294,4.015
44345,4.006
44396,4.006
44447,4.052
44498,4.057
44549,4.052
44600,4.006
44651,4.048
44702,4.024
44753,3.973
44804,4.015
44855,3.926
44906,4.043
44957,4.029
45008,4.029
45059,4.062
45110,4.024
45161,4.034
45212,4.048
45263,4.038
45314,4.001
45365,4.034
45416,4.043
45467,3.987
45518,4.052
45569,4.034
45620,4.048
45671,4.067
45722,4.006
45773,4.062
45824,4.048
45875,4.001
45926,4.067
45977,4.067
46028,4.015
46079,4.043
46130,4.015
46181,4.001
46232,4.024
46283,4.024
46334,4.024
46385,4.020
46436,4.024
46487,4.001
46538,4.076
46589,4.076
46640,4.062
46691,4.090
46742,4.024
46793,3.991
46844,4.001
46895,4.034
46946,4.034
46997,4.034
47048,4.043
47099,4.071
47150,4.024
47201,3.996
47252,4.052
47303,4.076
47354,4.006
47405,4.024
47456,4.057
47507,3.996
47558,4.020
47609,4.057
47660,4.029
47711,4.029
47762,4.062
47813,4.057
47864,4.057
47915,4.043
47966,4.024
48017,4.057
48068,4.034
48119,4.006
48170,4.024
48221,4.043
48272,4.048
48323,3.987
48374,4.048
48425,4.062
48476,4.034
48527,4.015
48578,4.015
48629,4.048
48680,4.034
48731,4.024
48782,4.020
48833,4.043
48884,4.034
48935,4.057
48986,4.024
49037,4.071
49088,4.001
49139,4.071
49190,4.010
49241,4.001
49292,4.038
49343,4.006
49394,4.038
49445,4.015
49496,4.043
49547,4.043
49598,4.029
49649,4.029
49700,4.038
49751,4.006
49802,4.062
49853,4.029
49904,4.038
49955,4.029
50006,4.038
50057,4.015
50108,4.062
50159,4.067
50210,4.034
50261,4.057
50312,4.038
50363,4.010
50414,4.052
50465,4.006
50516,4.052
50567,4.024
50618,4.048
50669,4.024
50720,4.006
50771,4.062
50822,4.052
50873,4.015
50924,4.052
50975,4.020
51026,4.029
51077,4.099
51128,4.034
51179,4.020
51230,4.015
51281,4.029
51332,4.043
51383,4.052
51434,4.034
51485,4.020
51536,4.024
51587,3.987
51638,4.057
51689,4.029
51740,4.015
51791,3.996
51842,4.006
51893,4.052
51944,4.062
51995,4.034
52046,4.001
52097,4.034
52148,4.057
52199,4.015
52250,4.062
52301,4.034
52352,4.024
52403,4.020
52454,4.052
52505,4.029
52556,4.020
52607,4.038
52658,4.029
52709,4.048
52760,4.015
52811,4.043
52862,4.057
52913,4.052
52964,4.024
53015,4.020
53066,4.024
53117,4.029
53168,4.006
53219,4.034
53270,4.024
53321,4.024
53372,4.020
53423,4.029
53474,4.048
53525,4.010
53576,4.057
53627,4.081
53678,4.071
53729,4.048
53780,4.010
53831,3.968
53882,4.052
53933,4.024
53984,4.090
54035,4.057
54086,4.024
54137,3.991
54188,4.001
54239,4.043
54290,4.020
54341,3.963
54392,4.043
54443,4.010
54494,3.996
54545,4.043
54596,4.001
54647,4.029
54698,3.987
54749,4.024
54800,4.062
54851,4.057
54902,4.006
54953,4.052
55004,4.015
55055,4.029
55106,4.006
55157,4.020
55208,4.085
55259,4.024
55310,4.034
55361,4.067
55412,4.048
55463,4.001
55514,4.090
55565,4.020
55616,4.057
55667,4.067
55718,4.052
55769,4.034
55820,4.034
55871,4.099
55922,4.034
55973,4.006
56024,4.029
56075,3.991
56126,4.076
56177,4.024
56228,4.057
56279,4.020
56330,4.001
56381,4.034
56432,4.076
56483,4.048
56534,3.982
56585,4.052
56636,4.104
56687,4.043
56738,4.024
56789,4.015
56840,4.006
56891,4.071
56942,4.001
56993,4.071
