Timestamp_ms,Measured_Distance_m
8193,1.041
8206,1.013
8232,1.032
8245,1.055
8258,1.013
8271,1.065
8297,1.027
8336,1.027
8375,1.060
8401,1.037
8414,1.027
8440,1.041
8479,1.022
8492,0.999
8518,1.051
8557,1.032
8583,1.041
8622,1.046
8635,1.032
8648,1.013
8674,1.013
8687,1.027
8713,1.032
8752,1.004
8778,1.041
8791,1.037
8830,1.013
8856,0.985
8895,1.018
8908,0.999
8921,1.008
8947,0.971
8960,0.994
8973,1.032
8986,0.994
8999,0.966
9038,1.022
9064,1.018
9077,1.037
9090,1.013
9129,0.985
9155,1.004
9168,1.022
9194,1.018
9207,1.013
9233,1.041
9285,1.079
9298,0.990
9337,1.022
9376,0.999
9389,0.994
9402,1.004
9415,0.999
9454,1.027
9467,1.022
9480,1.013
9506,1.013
9519,0.985
9558,0.990
9571,0.985
9584,0.990
9610,0.985
9636,1.008
9675,1.022
9688,1.032
9727,1.032
9740,1.046
9792,1.041
9818,1.060
9831,1.069
9870,1.069
9883,1.069
9896,1.022
9909,1.069
9922,1.060
9948,1.032
9974,1.069
9987,1.079
10000,1.093
10026,1.046
10065,1.022
10078,1.041
10091,1.055
10130,1.018
10143,1.041
10156,1.041
10169,1.032
10182,1.074
10221,1.060
10234,1.032
10247,1.051
10260,1.055
10286,1.060
10299,1.022
10312,1.022
10338,1.022
10351,1.046
10364,1.041
10377,1.022
10390,1.022
10416,1.022
10442,1.041
10455,1.004
10468,0.999
10481,1.018
10520,1.013
10533,1.022
10546,1.027
10572,1.032
10598,1.032
10650,1.008
10663,1.004
10676,1.018
10689,1.008
10702,1.037
10728,1.013
10754,1.037
10767,1.022
10806,1.032
10832,1.018
10845,1.037
10858,1.004
10871,1.060
10884,1.022
10897,1.069
10910,1.013
10923,1.037
10949,1.022
10975,0.999
10988,1.013
11001,1.060
11014,1.013
11027,1.041
11040,1.022
11066,1.018
11092,0.999
11118,1.022
11144,1.051
11157,1.060
11170,1.008
11222,1.018
11235,1.018
11248,0.994
11261,1.018
11274,1.051
11287,1.018
11300,1.083
11313,1.065
11326,1.032
11378,1.041
11391,1.022
11417,1.032
11430,1.069
11443,0.990
11456,0.999
11482,1.055
11495,1.022
11508,0.985
11521,1.065
11547,1.013
11586,1.051
11638,1.041
11651,1.013
11690,1.004
11703,1.032
11742,1.027
11768,1.046
11781,1.041
11794,1.051
11820,1.060
11833,1.065
11846,1.032
11859,1.046
11885,1.027
11911,1.027
11937,1.008
11976,1.004
11989,0.999
12028,0.994
12054,1.004
12080,1.018
12132,1.013
12158,1.004
12197,0.999
12262,1.018
12314,1.041
12327,1.027
12340,1.051
12392,1.027
12418,1.032
12444,1.065
12470,1.046
12509,1.088
12522,1.055
12535,1.041
12548,1.069
12561,1.069
12574,1.051
12587,1.051
12600,1.046
12626,1.046
12678,1.046
12691,1.060
12704,1.041
12717,1.041
12730,1.013
12756,1.060
12821,1.018
12834,1.018
12847,1.022
12912,1.027
12925,1.018
12938,1.004
12977,0.999
12990,1.008
13029,1.018
13068,1.032
13094,0.994
13120,1.013
13146,1.013
13159,1.069
13198,1.027
13224,1.018
13250,1.032
13276,1.037
13302,0.994
13328,1.060
13354,1.032
13367,1.069
13380,1.041
13406,1.069
13458,1.079
13471,1.055
13484,1.088
13497,1.032
13510,1.079
13523,1.088
13536,1.046
13575,1.055
13588,1.060
13601,1.037
13614,1.041
13640,1.032
13653,1.069
13666,1.079
13705,1.027
13718,0.994
13731,1.037
13744,1.022
13796,1.013
13822,1.046
13848,1.065
13874,1.069
13887,1.065
13900,1.055
13926,1.018
13939,1.032
13952,1.013
13965,1.083
13978,0.990
13991,1.008
14004,1.060
14043,1.069
14056,1.051
14069,1.046
14082,1.083
14095,1.051
14108,1.079
14121,1.027
14134,1.041
14173,1.004
14186,1.041
14225,1.041
14238,1.018
14251,1.060
14290,1.060
14329,1.041
14342,1.079
14381,1.037
14394,1.055
14407,1.065
14446,1.037
14498,0.994
14524,1.041
14537,1.051
14550,1.027
14563,1.060
14576,1.018
14589,1.074
14602,1.060
14667,1.027
14693,1.027
14706,1.032
14758,0.980
14784,1.046
14823,1.037
14836,1.013
14862,1.074
14875,1.041
14888,1.004
14914,1.055
14927,1.004
14940,1.051
14953,1.046
14966,1.046
15018,1.027
15057,0.990
15070,1.032
15135,1.065
15148,1.004
15161,1.046
15187,1.013
15200,1.055
15213,1.051
15226,1.022
15265,1.004
15291,1.004
15382,1.051
15395,0.990
15408,1.055
15447,1.004
15460,1.041
15564,1.013
15590,1.037
15603,1.022
15616,1.004
15629,1.032
15642,1.051
15668,1.027
15681,0.994
15707,1.041
15720,1.032
15759,1.008
15863,1.018
15876,0.980
15980,1.008
16032,1.004
16045,1.041
16058,0.985
16071,1.027
16084,0.990
16162,0.994
16188,1.041
16201,1.004
16214,1.008
16227,1.032
16266,1.027
16279,1.027
16305,1.055
16318,1.037
16344,1.008
16370,0.994
16383,1.069
16396,1.018
16409,1.032
16422,1.041
16448,1.004
16474,1.046
16552,1.055
16578,1.046
16604,1.032
16643,1.060
16656,1.027
16669,1.069
16682,1.032
16708,1.051
16734,1.065
16747,1.046
16799,1.037
16812,1.013
16825,1.027
16838,1.013
16864,1.032
16890,1.041
16916,1.060
16929,1.022
16942,1.055
16968,0.999
16981,1.004
16994,1.051
17020,1.051
17033,1.041
17046,1.037
17098,1.018
17111,1.079
17137,1.013
17150,1.046
17189,1.037
17215,1.018
17228,0.990
17254,1.032
17267,1.041
17293,1.041
17332,1.060
17397,1.018
17436,1.060
17449,1.022
17475,1.022
17488,1.032
17501,1.069
17514,1.013
17540,1.022
17553,1.037
17566,0.999
17579,1.046
17605,1.013
17618,1.065
17657,1.032
17670,0.999
17696,1.018
17709,1.032
17722,1.055
17748,1.027
17774,1.046
17787,1.032
17800,1.074
17813,1.022
17826,0.999
17852,1.037
17865,1.041
17878,1.051
17943,1.051
17956,1.013
17982,1.069
17995,1.004
18112,1.032
18138,1.051
18151,1.032
18177,1.079
18229,1.060
18242,1.032
18268,1.032
18294,1.013
18320,1.051
18359,1.032
18372,1.037
18411,1.032
18424,1.051
18463,1.051
18489,1.051
18502,1.055
18554,1.046
18580,1.008
18593,1.032
18606,1.022
18632,1.022
18658,1.022
18697,1.060
18710,1.041
18736,1.074
18762,1.004
18775,1.060
18788,1.013
18840,1.060
18853,1.013
18866,1.004
18879,1.041
18892,1.046
18944,1.069
18957,1.051
18983,1.055
19048,1.032
19061,1.065
19074,1.018
19100,1.032
19113,1.022
19126,1.041
19152,1.018
19165,0.990
19178,1.051
19204,1.032
19230,1.013
19308,1.069
19334,1.004
19347,1.004
19360,1.046
19412,1.051
19425,1.022
19438,1.055
19464,1.060
19477,1.051
19490,1.051
19503,1.051
19516,1.046
19568,1.032
19594,1.060
19620,1.032
19646,1.041
19672,1.060
19685,1.051
19724,1.055
19750,1.079
19763,1.004
19776,1.046
19789,1.055
19802,1.051
19828,1.018
19841,1.032
19854,1.088
19906,1.022
19919,1.037
19932,1.032
19945,1.022
19997,1.065
20010,1.032
20023,1.013
20036,1.051
20075,1.022
20114,1.018
20153,1.051
20166,1.046
20205,1.037
20231,1.027
20257,1.037
20283,1.037
20309,1.051
20322,1.041
20335,1.032
20348,1.032
20374,1.032
20387,1.051
20413,1.032
20465,1.022
20478,1.027
20504,1.013
20530,1.065
20543,1.069
20582,1.069
20595,1.013
20608,1.018
20634,1.004
20660,0.957
20686,1.013
20712,1.041
20725,1.018
20751,1.032
20764,1.013
20790,1.018
20803,1.055
20842,1.060
20881,1.037
20920,1.037
20946,1.055
20998,1.037
21024,1.027
21037,1.060
21076,1.065
21102,1.051
21115,1.041
21128,1.022
21141,1.041
21154,1.046
21167,1.013
21180,1.013
21193,1.065
21206,1.022
21232,1.004
21258,1.008
21310,1.037
