Timestamp_ms,Measured_Distance_m
23426,12.106
23478,12.171
23503,12.176
23529,12.218
23555,12.228
23581,12.204
23607,12.317
23633,12.129
23659,12.265
23685,12.186
23711,12.134
23737,12.186
23763,12.106
23789,12.106
23840,12.125
23866,12.045
23892,12.125
24022,12.096
26101,12.026
28181,12.223
28311,12.223
32757,12.120
38945,11.965
42403,11.965
42429,11.974
42689,12.035
42715,12.059
42741,11.979
42767,11.942
42793,12.908
45445,12.232
45575,12.317
45627,12.223
45938,12.256
45964,12.467
46042,12.467
46119,12.200
46145,12.354
46171,12.247
46197,12.204
46249,12.162
46275,12.354
46327,12.364
46353,12.401
46431,12.537
46821,12.186
47549,12.204
47679,12.270
47705,12.317
47809,12.439
47835,12.293
47861,12.195
47887,12.289
47939,12.251
48537,12.176
48589,12.204
48823,12.275
48927,12.223
48953,12.289
49447,12.326
49681,12.322
49785,12.298
49811,12.322
49837,12.340
49863,12.256
49889,12.111
49967,12.336
49993,12.204
50019,12.279
50045,12.298
50071,12.139
50097,12.223
50123,12.200
50149,12.350
50175,12.157
50201,12.204
50227,12.326
50279,12.312
50331,12.350
50357,12.228
50383,12.143
50409,12.317
50435,12.317
50461,12.247
50487,12.251
50513,12.429
50539,12.490
50565,12.434
50591,12.162
50617,12.364
50643,12.354
50669,12.218
50695,12.242
50721,12.354
50747,12.453
50799,12.068
50825,12.176
50928,12.270
50980,12.345
51006,12.350
51032,12.307
51136,12.298
51188,12.350
51214,12.111
51266,12.251
51318,12.298
51344,12.289
51396,12.181
51422,12.275
51474,12.420
51526,12.157
51604,12.317
51630,12.420
51656,12.293
51682,12.354
51708,12.392
51734,12.242
51760,12.345
51786,12.331
51812,12.307
51838,12.289
51890,12.383
51916,12.017
51942,12.462
51968,12.345
51994,12.106
52020,12.387
52098,12.289
52124,12.383
52150,12.326
52176,12.354
52202,12.120
52254,12.148
52280,12.401
52332,12.373
52358,12.307
52384,12.345
52410,12.364
52436,12.209
52462,12.340
52488,12.289
52514,12.542
52540,12.439
52566,12.354
52618,12.336
52644,12.214
52670,12.317
52696,12.270
52748,12.519
52774,12.270
52800,12.228
52852,12.279
52878,12.223
52904,12.340
52930,12.200
52956,12.326
52982,12.289
53034,12.364
53060,12.326
53086,12.383
53112,12.228
53138,12.401
53164,12.298
53190,12.139
53216,12.322
53268,12.420
53294,12.176
53346,12.218
53372,12.551
53398,12.387
53424,12.214
53450,12.223
53476,12.415
53528,12.462
53606,12.467
53632,12.279
53658,12.528
53684,12.317
53788,12.214
53840,12.209
53866,12.303
53892,12.495
53918,12.186
53944,12.481
53970,12.251
53996,12.378
54022,12.368
54048,12.336
54126,12.237
54152,12.237
54178,12.200
54204,12.190
54463,12.237
54593,12.148
54645,12.415
54775,12.458
54801,12.439
54879,12.434
54905,12.354
54931,12.214
54957,12.383
54983,12.307
55035,12.439
55087,12.392
55191,12.406
55997,12.186
56257,12.153
56283,12.298
56309,12.261
56335,12.261
56361,12.214
56387,12.392
56439,12.392
56465,12.256
56491,12.209
56517,12.326
56569,12.495
56595,12.275
56621,12.345
56647,12.261
56725,12.364
56751,12.401
56777,12.364
56803,12.293
56855,12.490
56881,12.359
56907,12.387
56985,12.434
57011,12.378
57114,12.368
57140,12.326
57270,12.350
57322,12.312
57348,12.195
57374,12.209
57530,12.265
57556,12.458
57634,12.345
57764,12.195
57790,12.378
57816,12.336
57842,12.284
57868,12.387
57998,12.167
58024,12.476
58050,12.186
58128,12.181
58258,12.265
58284,12.078
58310,12.256
58336,12.200
58388,13.625
58414,12.401
58466,12.237
58492,12.298
58544,12.171
58700,12.247
58726,12.364
58752,12.204
58778,12.307
58804,12.317
58830,12.359
58856,12.373
58882,12.378
58908,12.209
58986,12.392
59012,12.383
59064,12.275
59090,12.392
59116,12.345
59168,12.279
59194,12.228
59220,12.364
59246,12.678
59272,12.425
59298,12.383
59324,12.317
59428,12.284
59454,12.364
59480,12.340
59532,12.228
59558,12.354
59610,12.251
59636,12.345
59662,12.340
59714,12.458
59740,12.397
59766,12.265
59792,12.383
59844,12.397
59870,12.354
59896,12.420
59922,12.232
59948,12.326
60000,12.209
60052,12.458
60078,12.401
60104,12.368
60156,12.345
60208,12.317
60260,12.486
60286,12.444
60312,12.256
60364,12.336
60416,12.265
60442,12.354
60468,12.307
60520,12.293
60572,12.326
60624,12.270
60650,12.387
60676,12.242
60702,12.359
60728,12.256
60754,12.307
60780,12.378
60806,12.354
60832,12.406
60858,12.411
60884,12.509
60910,12.350
60936,12.209
60988,12.425
61014,12.322
61040,12.336
61066,12.186
61092,12.298
61118,12.214
61144,12.364
61170,12.406
61222,12.444
61274,12.350
61300,12.373
61352,12.256
61378,12.401
61404,12.331
61456,12.326
61508,12.298
61586,12.415
61612,12.293
61638,12.392
61664,12.368
61690,12.415
61716,12.279
61742,12.167
61794,12.476
61846,12.270
61898,12.401
61924,12.354
61950,12.458
62002,12.368
62028,12.275
62054,12.307
62080,12.317
62132,12.336
62158,12.289
62210,12.523
62262,12.406
62288,12.293
62314,12.312
62366,12.312
62418,12.354
62444,12.336
62470,12.265
62522,12.458
62574,12.284
62626,12.420
62652,12.411
62678,12.265
62730,12.462
62782,12.415
62808,12.359
62834,12.406
62860,12.429
62912,12.307
62964,12.336
63016,12.345
63042,12.425
63068,12.317
63094,12.340
63146,12.167
63172,12.523
63198,12.397
63224,12.237
63250,12.331
63328,12.486
63380,12.350
63406,12.307
63432,12.373
63458,12.533
63484,12.425
63536,12.204
63562,12.317
63588,12.500
63614,12.153
63640,12.312
63666,12.209
63692,12.270
63718,12.392
63770,12.331
63848,12.218
63874,12.317
63900,12.317
63926,12.317
63952,12.237
63978,12.171
64004,12.307
64056,12.223
64108,12.458
64134,12.429
64186,12.331
64212,12.251
64238,12.401
