Timestamp_ms,Measured_Distance_m
4573,2.017
4575,2.012
4576,2.017
4578,2.007
4579,1.993
4581,1.984
4582,2.040
4584,2.026
4585,2.045
4587,2.022
4588,2.007
4590,2.026
4591,2.017
4593,2.003
4594,2.003
4596,2.007
4597,1.998
4599,2.022
4600,2.017
4602,2.017
4603,2.017
4605,2.007
4606,2.017
4608,1.993
4609,2.022
4611,2.007
4612,2.003
4614,2.003
4615,2.022
4617,2.012
4618,2.017
4620,2.022
4621,1.989
4623,2.026
4624,2.003
4626,2.012
4627,2.012
4629,2.022
4630,2.026
4632,2.007
4633,2.007
4635,2.003
4636,2.022
4638,2.003
4639,2.012
4641,2.017
4642,2.012
4644,2.012
4645,2.012
4647,2.012
4648,2.003
4650,2.031
4651,2.031
4653,2.017
4654,2.012
4656,2.012
4657,2.007
4659,2.022
4660,2.012
4662,2.017
4663,2.036
4665,2.022
4666,2.012
4668,2.012
4669,1.998
4671,2.036
4672,2.012
4674,2.012
4675,2.003
4677,2.017
4678,2.022
4680,2.017
4681,2.012
4683,2.022
4684,2.012
4686,2.017
4687,2.012
4689,2.036
4690,2.003
4692,2.012
4693,2.026
4695,2.012
4696,2.012
4698,2.022
4699,2.017
4701,2.007
4702,2.007
4704,2.012
4705,2.022
4707,2.017
4708,1.993
4710,2.012
4711,2.003
4713,2.012
4714,2.003
4716,2.017
4717,2.012
4719,2.031
4720,2.012
4722,2.003
4723,2.017
4725,2.007
4726,2.040
4728,2.022
4729,2.003
4731,2.012
4732,2.022
4734,2.017
4735,2.012
4737,2.022
4738,2.017
4740,2.022
4741,2.022
4743,2.003
4744,2.026
4746,2.017
4747,2.022
4749,2.012
4750,2.022
4752,2.003
4753,2.022
4755,2.007
4756,2.012
4758,2.031
4759,2.017
4761,2.031
4762,2.022
4764,2.017
4765,2.012
4767,1.989
4768,2.012
4770,2.007
4771,2.017
4773,2.007
4774,2.012
4776,2.017
4777,2.017
4779,2.003
4780,2.007
4782,2.012
4783,2.007
4785,2.022
4786,2.017
4788,1.993
4789,1.998
4791,2.022
4792,2.040
4794,2.022
4795,2.022
4797,2.026
4798,2.017
4800,1.993
4801,2.003
4803,2.007
4804,2.007
4806,2.007
