Timestamp_ms,Measured_Distance_m
11574,12.626
11608,12.275
11642,12.383
11659,12.397
11676,12.439
11710,12.134
11727,12.472
11744,12.570
11795,12.439
11812,12.354
11829,12.336
11846,12.345
11880,12.495
11914,12.589
11948,12.584
11999,12.537
12016,12.392
12050,12.523
12084,12.631
12101,12.626
12135,12.570
12169,12.626
12186,12.289
12220,12.636
12271,12.565
12322,12.383
12339,12.589
12356,12.598
12424,12.631
12458,12.580
12475,12.645
12492,12.504
12509,12.542
12526,12.336
12543,12.289
12560,12.641
12594,12.589
12611,12.462
12628,12.204
12645,12.565
12662,12.401
12679,12.303
12713,12.336
12730,12.383
12798,12.472
12832,12.528
12849,12.467
12883,12.336
12900,12.523
12917,12.462
12934,12.420
12968,12.509
12985,12.523
13002,12.373
13019,12.345
13036,12.406
13053,12.284
13070,12.509
13138,12.429
13155,12.406
13206,12.340
13223,12.533
13240,12.134
13274,12.368
13291,12.387
13359,12.429
13376,12.331
13410,12.331
13427,12.153
13563,12.420
13580,12.406
13682,12.293
13716,12.378
13750,12.345
13784,12.312
13818,12.415
13937,12.453
13954,12.354
14175,12.425
14311,12.364
14498,12.204
14583,12.411
14634,12.298
14651,12.261
14702,12.514
14719,12.247
14769,12.326
14786,12.026
14820,12.472
14837,12.514
14854,12.279
14939,12.392
14956,12.500
14990,12.336
15041,12.448
15058,12.481
15075,12.317
15177,12.434
15194,12.331
15245,12.303
15330,12.265
15398,12.317
15432,12.364
15466,12.472
15534,12.397
15568,12.411
15585,12.411
15602,12.387
15619,12.214
15636,12.467
15687,12.251
15704,12.364
15738,12.209
15755,12.448
15772,12.312
15789,12.420
15806,12.298
15823,12.129
15840,12.336
15857,12.336
15874,12.223
15891,12.350
16044,12.458
16146,12.486
16214,12.387
16350,12.411
16367,12.186
16435,12.397
16486,12.453
16520,12.406
16622,12.462
16673,12.345
16775,12.401
16792,12.345
16809,12.303
16826,12.481
16843,12.275
16860,12.261
16928,12.167
16945,12.481
16996,12.303
17064,12.218
17098,12.509
17132,12.397
17166,12.284
17183,12.486
17200,12.551
17217,12.261
17234,12.307
17302,12.364
17336,12.453
17369,12.251
17420,12.350
17454,12.504
17488,12.228
17522,12.641
17539,12.490
17573,12.256
17624,12.195
17658,12.519
17692,12.448
17709,12.331
17760,12.106
17794,12.162
17845,12.383
17930,12.509
17981,12.359
18032,12.514
18049,12.087
18066,12.204
18083,12.275
18387,12.312
18438,12.495
18472,12.284
18659,12.472
18676,12.434
18744,12.359
18761,12.504
18829,12.622
18880,12.514
18931,12.383
18965,12.279
18982,12.486
19050,12.279
19101,12.551
19135,12.345
19152,12.317
19186,12.439
19220,12.307
19271,12.251
19305,12.214
19339,12.364
19373,12.228
19390,12.322
19441,12.298
19458,12.589
19509,12.275
19526,12.411
19560,12.458
19577,12.350
19594,12.364
19628,12.504
19662,12.125
19696,12.467
19730,12.247
19764,12.171
19798,12.415
20053,12.298
20070,12.101
20104,12.415
20138,12.467
20172,12.636
20206,12.354
20223,12.547
20240,12.608
20257,12.336
20274,12.547
20291,12.537
20308,12.317
20325,12.500
20342,12.214
20410,12.359
20444,12.326
20478,12.139
20495,12.247
20512,12.298
20529,12.275
20563,12.523
20580,12.232
20665,12.467
20716,12.495
20750,12.420
20767,12.317
20801,12.500
20818,12.608
20886,12.523
20903,12.556
20920,12.650
20937,12.570
20954,12.645
20988,12.580
21005,12.322
21022,12.326
21056,12.336
21090,12.448
21107,12.425
21124,12.364
21141,12.317
21158,12.134
21192,12.200
21209,12.659
21226,12.673
21243,12.129
21260,12.331
21277,12.570
21294,12.598
21328,12.143
21345,12.387
21362,12.251
21413,12.350
21430,12.415
21464,12.439
21498,12.045
21515,12.284
21532,12.092
21566,12.214
21583,12.350
21600,12.500
21617,12.148
21651,12.157
21685,12.134
21702,12.190
21719,12.307
21736,12.462
21753,12.425
21787,12.171
21804,12.139
21821,12.594
21838,12.176
21855,12.303
21889,12.476
21923,12.481
21940,12.650
21991,12.284
22008,12.556
22025,12.345
22059,12.537
22076,12.622
22110,12.636
22127,12.514
22144,12.636
22178,12.218
22195,12.575
22212,12.504
22246,12.458
22263,12.612
22297,12.420
22348,12.420
22399,12.490
22416,12.603
22450,12.645
22484,12.551
22501,12.589
22535,12.669
22552,12.392
22569,12.664
22586,12.425
22603,12.650
22620,12.350
22654,12.655
22671,12.706
22722,12.683
22807,12.326
22824,12.120
22875,12.669
22892,12.383
22926,12.687
22943,12.383
22960,12.401
22977,12.392
22994,12.247
23028,12.598
23062,12.298
23113,12.312
23130,12.458
23147,12.265
23164,12.565
23198,12.500
23232,12.659
23283,12.641
23300,12.307
23351,12.758
23368,12.556
23402,12.420
23419,12.331
23521,12.758
23538,12.284
23555,12.603
23572,12.322
23589,12.762
23606,12.669
23623,12.692
23674,12.425
23691,12.495
23708,12.326
23725,12.472
23742,12.439
23759,12.533
23793,12.331
23810,12.387
23861,12.322
23895,12.392
23912,12.345
23929,12.293
23946,12.242
23963,12.148
23997,12.345
24031,12.106
24439,12.120
24524,12.275
24541,12.378
24558,12.322
24592,12.120
24609,12.312
24677,12.209
24728,12.247
24745,12.317
24762,12.359
24779,12.251
24898,12.190
25068,12.312
25102,12.247
25119,12.270
25170,12.551
25204,12.251
25221,12.125
25238,12.303
25272,12.312
25289,12.411
25323,12.289
25357,12.251
25374,12.448
25408,12.504
25442,12.289
25459,12.345
25476,12.186
25510,12.434
25527,12.655
25544,12.134
25561,12.444
25578,12.472
25595,12.167
25612,12.059
25646,12.237
25663,12.275
25680,12.683
25697,12.364
25714,12.439
25731,12.500
25748,12.462
25782,12.542
25799,12.247
25816,12.373
25850,12.387
25867,12.326
25918,12.472
25935,12.411
25952,12.608
26054,12.251
26105,12.345
26139,12.186
26173,12.448
26360,12.007
26445,12.354
26496,12.261
26513,12.195
26530,12.467
26564,12.148
26666,12.528
26683,12.186
26700,12.265
26717,12.279
26734,12.350
26802,12.406
26836,12.415
26870,12.383
26887,12.270
26904,12.125
26921,12.237
26938,12.364
26955,12.171
27006,12.279
27074,12.411
27091,12.214
27125,12.214
27210,12.429
27380,12.265
27431,12.411
27584,12.354
27618,12.223
27669,12.251
27720,12.242
28315,12.204
28383,12.059
28654,12.533
28705,12.251
28892,11.984
28926,12.223
28943,12.354
28960,12.148
28977,12.190
29011,12.223
29028,12.139
29062,12.519
29096,12.322
29146,12.031
29180,12.284
29231,12.289
29265,12.584
29316,12.317
29333,12.401
29367,12.458
29452,12.514
29979,12.153
30013,12.336
30081,12.312
30251,12.228
30302,12.317
30370,12.317
30421,12.092
30438,12.237
30506,12.387
30540,12.251
30642,12.617
30710,12.232
30761,12.345
30778,12.115
30846,12.167
30897,12.373
30965,12.265
31016,12.359
31050,12.186
31152,12.345
31203,12.345
31287,12.167
32919,12.307
33922,12.195
34636,12.265
35758,12.556
35826,12.242
35928,12.190
35962,12.476
36030,12.153
36064,12.139
36081,12.111
36132,12.509
36149,12.307
36166,12.293
36200,12.209
36217,12.167
36234,12.317
36251,12.228
36268,12.336
36285,12.293
36302,12.148
36710,12.251
36744,12.265
36761,12.270
36778,12.261
36812,12.186
36829,12.181
36846,12.669
36863,12.317
36914,12.345
36931,12.190
36965,12.378
36982,12.472
36999,12.345
37016,12.279
37033,12.354
37050,12.401
37152,12.519
37220,12.232
37254,12.176
37271,12.467
37288,12.054
37322,12.186
37339,12.336
37356,12.171
37373,12.247
37424,12.556
37441,12.504
37491,12.186
37508,12.415
37542,12.734
37780,12.279
37814,12.561
37831,12.064
37864,12.528
37881,12.078
37966,12.556
38000,12.003
38017,12.171
38068,12.176
38102,12.237
38119,12.458
38136,12.228
38204,12.336
38221,12.331
38238,12.284
38255,12.162
38272,12.415
38306,12.364
38340,12.096
38357,12.209
38391,12.153
38578,12.467
38595,12.204
38714,12.176
38765,12.490
38782,12.256
38799,12.331
38867,12.176
38884,12.167
38935,12.275
38952,12.073
38986,12.359
39003,12.261
39088,12.453
39105,12.153
39156,12.392
39173,12.242
39224,12.429
39258,12.528
39275,12.331
39376,12.392
39512,12.256
39597,12.340
39648,12.176
39665,12.270
39682,12.111
39699,12.429
39783,12.167
39800,12.209
39885,12.040
40038,12.265
40055,12.312
40089,12.350
40123,12.364
40140,12.336
40191,12.265
40208,12.162
40225,12.406
40242,12.111
40259,12.082
40276,12.181
40293,12.167
40344,12.350
40361,12.303
40378,12.298
40395,12.542
40429,12.326
40446,12.111
40480,12.570
40497,12.167
40514,12.448
40531,12.336
40548,12.232
40582,12.476
40599,12.509
40616,12.655
40633,12.176
40650,12.256
40667,12.195
40684,12.354
40701,12.406
40718,12.317
40735,12.561
40752,12.387
40769,12.298
40786,12.148
40803,12.448
40820,12.186
40871,12.317
40888,12.214
40905,12.228
40922,12.303
40939,12.298
40956,12.214
40973,12.420
41041,12.195
41058,12.293
41126,12.237
41143,12.312
41160,12.462
41211,12.331
41228,12.401
41279,12.284
41296,12.354
41330,12.317
41347,12.228
41364,12.336
41381,12.265
41398,12.303
41432,12.186
41449,12.232
41466,12.204
41483,12.139
41500,12.242
41517,12.087
41534,12.387
41551,12.415
41568,12.317
41585,12.458
41636,12.444
41653,12.214
41670,12.495
41721,12.162
41738,12.214
41755,12.218
41806,12.467
41823,12.171
41840,12.350
41857,12.078
41874,12.350
41908,12.139
41925,12.143
41942,12.467
41959,12.444
41976,12.092
41993,12.261
42010,12.575
42027,12.420
42044,12.322
42078,12.082
42180,12.167
42197,12.275
42214,12.129
42231,12.073
42248,12.317
42265,12.139
42282,12.275
42299,12.336
42333,12.035
42367,12.303
42384,12.392
42401,12.354
42435,12.307
42452,12.293
42469,12.279
42503,12.378
42520,12.181
42537,12.326
42554,12.444
42571,12.256
42588,12.486
42605,12.120
42622,12.368
42639,12.415
42656,12.293
42690,12.111
42707,12.218
42724,12.279
42741,12.176
42758,12.397
42775,12.354
42792,12.190
42826,12.167
42843,12.111
42860,12.232
42911,12.401
42928,12.275
42996,12.322
43013,12.186
43030,12.279
43098,12.401
43115,12.270
43132,12.148
43183,12.265
43200,12.350
43217,12.359
43234,12.490
43251,12.495
43285,12.387
43302,12.298
43319,12.458
43387,12.218
43404,12.190
43421,12.242
43523,12.415
44917,12.218
44934,12.293
44951,12.312
44968,12.279
45086,12.359
45205,12.096
46973,12.345
47483,12.073
47517,12.242
47534,12.336
47568,12.368
47585,12.148
47602,12.275
47619,12.134
47636,12.200
47653,12.495
47670,12.125
47687,12.570
47704,12.148
47721,12.486
47738,12.125
47755,12.139
47772,12.293
47789,12.265
47806,12.406
47823,12.270
47840,12.481
47857,12.265
47874,12.561
47891,12.444
47908,12.504
47925,12.279
47942,12.476
47959,12.176
47976,12.242
47993,12.167
48010,12.190
48027,12.472
48044,12.467
48061,12.420
48078,12.429
48095,12.218
48112,12.350
48129,12.214
48146,12.237
48163,12.209
48180,12.429
48197,12.345
48214,12.167
48231,12.429
48248,12.411
48265,12.336
48282,12.186
48299,12.434
48316,12.387
48333,12.284
48350,12.326
48367,12.476
48384,12.420
48401,11.923
48418,12.448
48451,12.326
48519,12.087
48536,12.270
48553,12.293
48671,12.401
49283,12.406
49351,12.293
49368,12.411
49402,12.275
49419,12.045
49436,12.345
49470,12.148
49487,12.279
49521,12.392
49538,12.228
49555,12.392
49572,12.434
49589,12.336
49606,12.176
49623,12.397
49640,12.279
49657,12.650
49674,12.340
49691,12.279
49708,12.129
49725,12.565
49742,12.345
50116,12.204
50133,12.383
50150,12.580
50167,12.411
50184,12.228
50201,12.336
50218,12.551
50235,12.533
50252,12.289
50269,12.350
50286,12.125
50303,12.223
50320,12.111
50337,12.251
50354,12.153
50371,12.354
50388,12.298
50405,12.157
50422,12.298
50439,12.439
50456,12.312
50473,12.500
50490,12.232
50507,12.331
50524,12.429
50541,12.476
50558,12.354
50575,12.415
50592,12.458
50609,12.331
50626,12.270
50643,12.626
50660,12.336
50677,12.383
50694,12.387
50711,12.467
50728,12.359
50745,12.415
50762,12.481
50779,12.223
50796,12.162
50813,12.411
50830,12.401
50847,12.317
50864,12.265
50881,12.397
50898,12.223
50915,12.345
50932,12.218
50949,12.223
50966,12.134
50983,12.157
51000,12.120
51017,12.354
51034,12.406
51051,12.636
51068,12.439
51085,12.462
51102,12.129
51119,12.322
51136,12.701
51153,12.476
51170,12.326
51187,12.514
51204,12.476
51221,12.397
51238,12.439
51255,12.265
51272,12.354
51289,12.434
51306,12.359
51323,12.251
51340,12.594
51357,12.383
51374,12.322
51391,12.242
51408,12.176
51425,12.411
51442,12.120
51459,12.359
51476,12.368
51493,12.645
51510,12.678
51527,12.336
51544,12.265
51561,12.594
51578,12.078
51595,12.139
51612,12.340
51629,12.509
51646,12.303
51663,12.214
51680,12.317
51697,12.397
51714,12.650
51731,12.495
51748,12.237
51765,12.251
51782,12.303
51799,12.148
51816,12.209
51833,12.476
51850,12.345
51867,12.167
51884,12.242
51901,12.434
51918,12.420
51935,12.378
51952,12.420
51969,12.392
51986,12.397
52003,12.444
52020,12.251
52037,12.176
52054,12.171
52071,12.279
52088,12.439
52105,12.528
52122,12.411
52139,12.101
52156,12.214
52173,12.186
52190,12.298
52207,12.190
52224,12.528
52241,12.378
52258,12.312
52275,12.162
52292,12.181
52309,12.500
52326,12.383
52343,12.181
52360,12.364
52377,12.223
52394,12.458
52411,12.289
52428,12.556
52445,12.481
52462,12.331
52479,12.495
52496,12.242
52513,12.270
52530,12.045
52547,12.458
52564,12.256
52581,12.134
52598,12.504
52615,12.186
52632,12.237
52649,12.139
52666,12.401
52683,12.444
52700,12.237
52717,12.223
52734,12.354
52751,12.345
52768,12.270
52785,12.275
52802,12.279
52819,12.307
52836,12.340
52853,12.139
52870,12.317
52887,12.655
52904,12.186
52921,12.364
52938,12.359
52955,12.021
52972,12.373
52989,12.336
53006,12.458
53023,12.509
53040,12.247
53057,12.307
53074,12.429
53091,12.115
53108,12.139
53125,12.167
53142,12.354
53159,12.495
53176,12.486
53193,12.570
