Timestamp_ms,Measured_Distance_m
6902,2.036
6914,2.003
6920,2.054
6932,1.993
6938,2.050
6944,2.022
6956,2.007
6980,2.040
6992,2.017
6998,2.045
7004,2.012
7040,2.050
7046,1.989
7064,2.022
7070,1.998
7076,2.036
7082,2.003
7106,1.993
7112,2.031
7130,1.998
7136,2.059
7148,2.003
7160,2.050
7172,1.998
7196,2.007
7202,2.036
7220,2.012
7226,2.022
7232,2.003
7244,2.050
7250,2.026
7256,2.007
7268,2.054
7280,1.979
7286,2.036
7292,2.045
7298,1.998
7304,2.012
7316,2.022
7370,1.989
7382,2.022
7388,2.022
7406,2.036
7412,1.984
7430,2.050
7442,1.984
7448,2.007
7478,2.036
7484,2.022
7520,2.007
7532,2.031
7550,2.026
7562,2.022
7568,1.993
7574,2.050
7592,1.989
7604,2.022
7616,1.989
7622,1.993
7628,2.036
7646,1.998
7652,2.012
7676,1.993
7700,2.012
7748,2.040
7760,2.003
7772,2.017
7784,2.007
7790,2.003
7802,2.026
7826,2.003
7832,2.050
7844,1.975
7850,1.998
7862,2.022
7868,2.007
7886,2.012
7898,2.017
7916,2.017
7934,1.998
7970,1.998
7976,2.003
8000,1.989
8006,2.007
8012,2.012
8036,1.998
8042,2.007
8048,2.026
8054,2.031
8060,2.017
8084,2.026
8108,2.003
8120,2.045
8132,2.017
8144,1.998
8156,2.017
8174,1.993
8180,2.007
8186,2.017
8192,2.050
8216,1.993
8246,1.993
8264,2.012
8270,2.017
8276,2.017
8282,2.007
8288,2.012
8306,2.059
8324,1.984
8348,2.036
8372,2.017
8384,2.031
8390,2.040
8396,2.012
8426,2.022
8438,2.017
8444,1.984
8456,2.017
8474,2.007
8498,1.993
8504,2.036
8516,2.026
8522,1.993
8528,2.012
8564,2.026
8576,1.998
8600,2.022
8606,2.026
8624,1.984
8630,1.984
8636,2.017
8648,2.054
8654,2.022
8660,2.012
8672,1.993
8678,1.993
8684,2.012
8690,2.026
8696,2.036
8702,2.040
8708,1.998
8714,2.003
8720,1.998
8732,1.993
8744,2.031
8756,2.012
8762,2.017
8768,1.998
8780,1.979
8816,2.003
8822,2.003
8834,2.003
8846,2.022
8852,2.031
8858,2.031
8870,2.017
8882,2.003
8888,1.984
8900,2.026
8948,1.998
8972,2.022
8984,2.017
9008,1.998
9014,2.003
9020,2.026
9026,2.026
9038,2.045
9050,2.007
9062,1.993
9074,1.998
9086,2.017
9098,2.022
9116,2.017
9164,2.045
9182,2.040
9188,2.022
9200,1.993
9206,2.003
9212,1.993
9236,2.050
9254,2.012
9260,2.012
9272,2.003
9278,1.993
9284,1.998
9308,2.022
9320,2.026
9326,2.036
9338,2.003
9344,1.998
9350,1.993
9356,1.993
9380,2.017
9386,2.050
9398,2.040
9410,2.040
9416,2.022
9422,1.993
9428,2.003
9434,1.989
9440,1.998
9470,2.012
9476,2.022
9488,2.017
9500,2.040
9506,2.017
9512,2.012
9524,1.998
9548,2.003
9560,1.998
9566,2.022
9572,2.022
9578,2.031
9596,2.036
9614,2.012
9620,1.998
9626,1.998
9632,2.007
9638,1.998
9644,1.998
9656,2.003
9680,2.036
9686,2.064
9698,2.059
9710,2.022
9728,2.003
9734,1.998
9740,1.993
9746,1.993
9764,1.998
9770,2.012
9776,1.984
9794,2.022
9800,2.040
9824,2.036
9836,2.017
9860,2.012
9866,1.993
9872,1.993
9878,1.989
9884,1.984
9902,2.003
9938,2.040
9944,2.017
9968,2.040
9974,2.026
9980,2.040
10004,2.012
10010,2.012
10016,2.012
10022,2.003
10028,1.993
10034,2.012
10058,1.989
10070,1.998
10076,1.993
10100,1.998
10118,2.012
10130,2.031
10148,2.031
10160,2.045
10178,2.040
10184,2.059
10208,2.026
10220,2.022
10226,2.007
10232,2.022
10256,2.003
10262,1.993
10268,1.998
10280,1.998
10286,1.984
10292,1.993
10304,2.003
10310,2.003
10352,2.003
10358,2.003
10364,1.984
10394,2.012
10406,2.003
10424,2.012
10430,2.003
10436,2.012
10460,2.012
10466,2.012
10484,1.993
10508,2.007
10514,2.017
10526,2.012
10556,2.007
10568,2.022
10574,2.012
10580,2.003
10586,2.022
10592,2.026
10598,2.022
10604,2.003
10628,2.003
10634,2.026
10640,2.003
10646,2.022
10658,1.993
10664,2.007
10676,1.993
10682,2.012
10688,2.003
10700,2.007
10712,2.003
10754,1.998
10760,2.007
10778,1.998
10796,1.998
10820,2.003
10832,1.998
10838,1.993
10844,1.993
10856,2.026
10880,2.022
10892,2.022
10898,2.036
10904,2.022
10922,2.031
10928,2.045
10946,2.031
10952,2.040
10976,2.026
10982,2.003
10994,2.012
11000,1.998
11012,1.993
11024,1.984
11048,1.993
11060,2.012
11072,2.003
11078,2.012
11096,2.036
11108,2.026
11132,2.036
11150,2.007
11156,2.022
11162,2.007
11168,2.003
11186,1.993
11192,1.998
11222,2.007
11228,2.007
11252,2.031
11264,2.026
11270,2.026
11276,2.022
11300,2.026
11306,2.012
11342,2.012
11348,2.007
11372,2.026
11378,2.040
11390,2.045
11402,2.012
11408,2.022
11414,2.022
11420,1.998
11438,2.003
11444,2.007
11456,2.003
11462,2.012
11492,2.031
11498,2.022
11510,2.012
11522,2.003
11528,1.993
11576,2.036
11582,2.050
11588,2.045
11594,2.022
11600,2.026
11606,2.012
11612,2.003
11624,1.989
11630,2.003
11642,2.003
11648,1.989
11654,2.022
11666,2.036
11678,2.017
11684,2.022
11708,2.007
11714,1.989
11744,2.031
11756,2.045
11774,2.003
11798,1.998
11810,1.998
11816,2.031
11840,1.998
11858,2.003
11864,1.998
11894,2.012
11900,2.031
11906,2.045
11912,2.022
11918,2.026
11948,2.003
11960,2.017
11966,2.036
11972,2.026
11990,2.022
12008,1.984
12020,1.998
12032,2.026
12038,2.031
12044,2.007
12050,2.017
12056,2.031
12080,1.984
12092,2.003
12122,2.031
12128,1.993
12134,2.003
12146,1.989
12152,1.998
12164,2.022
12170,2.022
12188,2.022
12194,2.017
12206,1.989
12224,2.003
12230,2.022
12236,2.026
12248,2.012
12254,2.007
12260,2.007
12284,1.998
12302,2.054
12308,2.045
12320,1.989
12332,2.003
12338,2.007
12344,2.017
12356,2.040
12362,2.003
12374,1.989
12416,2.022
12428,2.003
12434,2.003
12440,1.993
12464,2.017
12482,2.003
12494,1.998
12512,2.017
12536,2.007
12548,1.984
12572,2.036
