Timestamp_ms,Measured_Distance_m
14371,8.626
14422,8.138
14473,8.302
14524,8.218
14575,7.889
14626,8.339
14677,8.269
14728,8.626
14779,8.175
14830,8.597
14881,8.405
14932,8.264
14983,8.583
15034,8.602
15085,8.579
15136,8.236
15187,8.049
15238,7.866
15289,7.969
15340,8.288
15391,8.597
15442,8.316
15493,8.574
15544,8.274
15595,8.208
15646,8.583
15697,8.199
15748,8.232
15799,8.569
15850,8.213
15901,8.250
15952,8.241
16003,8.532
16054,8.626
16105,8.213
16156,8.325
16207,8.316
16258,8.574
16309,8.246
16360,8.597
16411,8.626
16462,8.194
16513,8.171
16564,8.602
16615,8.241
16666,8.339
16717,8.194
16768,8.246
16819,8.241
16870,8.274
16921,8.630
16972,8.649
17023,8.325
17074,8.255
17125,8.152
17176,8.654
17227,7.988
17278,8.583
17329,8.611
17380,8.611
17431,7.866
17482,8.260
17533,7.880
17584,8.222
17635,8.274
17686,8.607
17737,8.635
17788,7.838
17839,8.635
17890,8.597
17941,8.640
17992,7.903
18043,8.241
18094,8.611
18145,8.185
18196,8.171
18247,8.222
18298,8.283
18349,8.227
18400,8.246
18451,7.894
18502,8.039
18553,7.922
18604,8.307
18655,8.579
18706,8.607
18757,8.597
18808,8.597
18859,8.278
18910,8.255
18961,8.321
19012,8.246
19063,8.644
19114,7.922
19165,8.171
19216,8.626
19267,8.626
19318,8.260
19369,8.597
19420,7.917
19471,8.255
19522,8.269
19573,8.630
19624,7.936
19675,8.644
19726,7.903
19777,8.278
19828,7.809
19879,8.316
19930,8.250
19981,8.597
20032,7.861
20083,7.931
20134,8.588
20185,8.626
20236,8.607
20287,8.644
20338,7.941
20389,8.626
20440,8.175
20491,8.616
20542,8.621
20593,8.611
20644,8.222
20695,8.630
20746,8.607
20797,8.311
20848,8.283
20899,7.931
20950,7.833
21001,8.588
21052,8.588
21103,8.208
21154,8.372
21205,7.913
21256,8.189
21307,8.602
21358,8.199
21409,8.241
21460,8.297
21511,8.405
21562,8.616
21613,8.588
21664,8.616
21715,8.588
21766,8.016
21817,8.597
21868,7.856
21919,8.644
21970,8.616
22021,8.222
22072,8.260
22123,8.607
22174,7.922
22225,8.588
22276,8.293
22327,8.288
22378,8.616
22429,8.297
22480,8.626
22531,8.597
22582,8.189
22633,8.255
22684,8.269
22735,8.175
22786,8.241
22837,7.908
22888,8.283
22939,8.349
22990,8.611
23041,8.274
23092,8.218
23143,8.330
23194,8.260
23245,8.583
23296,8.372
23347,8.630
23398,8.588
23449,8.611
23500,8.203
23551,8.288
23602,8.246
23653,8.250
23704,7.936
23755,8.626
23806,8.626
23857,8.358
23908,8.579
23959,7.941
24010,8.278
24061,8.297
24112,7.856
24163,8.616
24214,8.227
24265,8.640
24316,8.630
24367,8.025
24418,8.222
24469,8.640
24520,7.875
24571,8.246
24622,8.593
24673,8.654
24724,8.297
24775,7.903
24826,8.565
24877,7.913
24928,8.250
24979,8.232
25030,8.640
25081,8.579
25132,8.157
25183,7.978
25234,8.621
25285,8.232
25336,8.194
25387,8.208
25438,8.644
25489,8.621
25540,8.354
25591,8.630
25642,8.400
25693,8.644
25744,8.626
25795,7.702
25846,8.626
25897,7.945
25948,7.903
25999,8.626
26050,8.194
26101,8.269
26152,7.960
26203,8.611
26254,8.335
26305,8.635
26356,8.649
26407,8.344
26458,8.152
26509,8.654
26560,8.588
26611,8.593
26662,8.644
26713,8.218
26764,8.569
26815,8.255
26866,8.644
26917,8.218
26968,8.579
27019,8.199
27070,8.236
27121,8.569
27172,8.213
27223,8.579
27274,8.288
27325,8.565
27376,8.611
27427,8.232
27478,8.630
27529,8.250
27580,8.002
27631,7.988
27682,8.607
27733,8.339
27784,8.302
27835,8.222
27886,8.616
27937,8.269
27988,8.640
28039,7.880
28090,8.250
28141,8.288
28192,8.616
28243,8.626
28294,8.232
28345,8.199
28396,8.626
28447,8.560
28498,8.175
28549,8.222
28600,8.227
28651,8.147
28702,8.002
28753,8.349
28804,8.611
28855,8.213
28906,8.274
28957,8.194
29008,8.593
29059,7.795
29110,8.597
29161,8.663
29212,8.236
29263,8.621
29314,8.616
29365,8.616
29416,8.025
29467,8.152
29518,8.241
29569,8.593
29620,7.894
29671,8.203
29722,7.758
29773,8.232
29824,8.203
29875,8.316
29926,8.579
29977,8.264
30028,8.232
30079,8.203
30130,8.161
30181,8.185
30232,8.607
30283,8.597
30334,8.597
30385,8.278
30436,8.593
30487,8.626
30538,7.988
30589,8.316
30640,8.011
30691,8.232
30742,8.630
30793,8.208
30844,8.194
30895,8.302
30946,8.583
30997,8.227
31048,8.213
31099,8.264
31150,8.260
31201,8.616
31252,8.180
31303,8.560
31354,8.607
31405,8.616
31456,8.297
31507,8.621
31558,8.658
31609,8.616
31660,8.644
31711,8.152
31762,8.232
31813,8.701
31864,8.241
31915,8.325
31966,8.719
32017,8.232
32068,8.260
32119,8.710
32170,8.672
32221,8.705
32272,8.658
32323,8.255
32374,8.644
32425,8.241
32476,8.607
32527,8.644
32578,8.672
32629,8.658
32680,8.297
32731,8.241
32782,8.250
32833,7.875
32884,7.903
32935,7.983
32986,8.565
33037,8.344
33088,8.166
33139,8.644
33190,8.335
33241,8.593
33292,8.180
33343,8.166
33394,8.607
33445,8.175
33496,8.658
33547,8.658
33598,8.607
33649,8.640
33700,8.180
33751,8.626
33802,8.640
33853,8.635
33904,8.321
33955,8.278
34006,8.682
34057,8.682
34108,8.283
34159,8.748
34210,8.236
34261,8.607
34312,8.152
34363,8.654
34414,8.232
34465,8.114
34516,8.330
34567,8.246
34618,8.668
34669,8.672
34720,7.842
34771,8.293
34822,8.260
34873,8.293
34924,7.903
34975,8.687
35026,8.222
35077,7.875
35128,8.372
35179,8.264
35230,8.710
35281,7.819
35332,8.386
35383,7.819
35434,7.870
35485,8.724
35536,8.325
35587,8.283
35638,8.288
35689,7.974
35740,7.899
35791,7.861
35842,7.870
35893,7.861
35944,8.222
35995,8.771
36046,8.701
36097,8.710
36148,8.696
36199,8.278
36250,7.842
36301,8.635
36352,7.753
36403,7.894
36454,8.236
36505,8.227
36556,8.729
36607,8.246
36658,8.288
36709,8.255
36760,8.682
36811,8.597
36862,8.583
36913,8.208
36964,8.630
37015,8.602
37066,8.218
37117,8.640
37168,8.288
37219,8.185
37270,8.644
37321,8.297
37372,8.241
37423,7.880
37474,7.889
37525,8.208
37576,8.752
37627,8.208
37678,7.842
37729,8.330
37780,7.866
37831,8.278
37882,8.719
37933,7.889
37984,7.805
38035,8.260
38086,7.814
38137,8.701
38188,8.321
38239,8.626
38290,7.847
38341,8.330
38392,7.941
38443,8.278
38494,8.672
38545,7.833
38596,8.232
38647,8.311
38698,8.241
38749,8.222
38800,7.791
38851,8.611
38902,8.640
38953,8.194
39004,8.640
39055,8.218
39106,8.302
39157,8.630
39208,8.260
39259,8.358
39310,7.753
39361,8.611
39412,7.992
39463,8.649
39514,8.672
39565,8.368
39616,8.621
39667,8.626
39718,8.649
39769,8.166
39820,8.644
39871,8.274
39922,8.429
39973,7.838
40024,8.152
40075,8.274
40126,8.232
40177,8.654
40228,8.607
40279,8.616
40330,8.288
40381,8.124
40432,8.616
40483,8.199
40534,8.218
40585,8.250
40636,8.607
40687,8.297
40738,8.260
40789,8.199
40840,8.039
40891,8.630
40942,8.597
40993,8.208
41044,7.791
41095,7.856
41146,8.278
41197,8.264
41248,8.147
41299,8.288
41350,8.363
41401,8.335
41452,8.621
41503,8.278
41554,8.626
41605,8.147
41656,8.208
41707,8.264
41758,8.626
41809,8.368
41860,7.880
41911,8.006
41962,7.875
42013,8.663
42064,8.710
42115,8.668
42166,8.644
42217,8.241
42268,7.936
42319,8.189
42370,7.917
42421,8.635
42472,8.264
42523,8.658
42574,8.649
42625,7.899
42676,8.288
42727,8.199
42778,8.724
42829,8.696
42880,7.917
42931,8.269
42982,8.677
43033,7.889
43084,7.889
43135,8.668
43186,8.438
43237,8.682
43288,8.278
43339,8.288
43390,8.316
43441,8.246
43492,7.861
43543,8.677
43594,8.672
43645,8.349
43696,8.654
43747,8.658
43798,8.264
43849,8.687
43900,8.668
43951,8.644
44002,8.208
44053,8.213
44104,8.180
44155,8.640
44206,8.325
44257,8.316
44308,8.222
