Timestamp_ms,Measured_Distance_m
31343,12.073
31375,12.200
61394,12.143
61405,12.716
61416,12.458
61427,12.486
61438,12.078
61449,12.195
61460,12.101
61471,12.096
61482,11.989
61493,12.026
61504,12.603
61515,12.096
61526,12.092
61537,11.970
61548,11.960
61559,11.904
61570,11.951
61581,11.937
61592,11.932
61603,11.914
61614,11.914
61625,11.890
61636,11.932
61647,11.895
61658,11.918
61669,11.960
61680,11.928
61691,11.932
61702,11.895
61713,11.857
61724,11.918
61735,12.472
61746,11.970
61768,12.111
61790,11.956
61801,12.007
61812,12.073
61823,12.050
61834,11.951
61845,12.073
61856,12.120
61878,12.026
61889,12.045
61911,12.120
61922,12.101
61933,12.021
61944,12.059
61988,12.078
62010,11.960
62031,12.167
62042,12.064
62053,12.050
62086,12.059
62097,12.068
62108,11.989
62119,12.064
62130,12.120
62141,12.054
62152,12.073
62163,12.082
62174,12.082
62185,12.021
62196,12.176
62207,12.120
62229,12.031
62240,12.153
62251,12.021
62262,12.073
62273,12.092
62361,12.007
62372,12.068
62383,12.476
62394,12.064
62405,12.495
62416,11.993
62438,12.026
62449,12.547
62460,12.495
62471,12.007
62482,12.050
62493,12.636
62515,11.989
62526,12.021
62570,11.960
62603,12.007
62680,12.303
62702,12.096
62713,12.148
62724,12.045
62735,12.017
62746,12.012
62823,11.993
62867,12.176
62900,12.373
62911,11.984
62944,12.007
63021,12.345
63032,12.026
63043,11.956
63054,12.547
63065,12.551
63131,11.909
63164,12.476
63208,12.007
63230,11.989
63241,12.045
63252,11.970
63263,12.992
63274,11.998
63285,12.453
63296,12.045
63329,11.918
63340,11.965
63351,11.853
63362,12.429
63373,11.951
63384,12.054
63395,12.495
63406,11.998
63439,12.490
63450,11.984
63461,11.960
63472,11.895
63857,12.289
63934,12.186
65023,12.171
65045,12.082
65067,12.232
65078,12.148
65089,12.458
65100,12.148
65111,12.040
65122,12.378
65133,12.157
65144,12.209
65166,12.157
65177,12.486
65188,12.462
65199,12.354
65210,12.331
65221,12.289
65243,12.176
65254,12.026
65265,12.373
65276,12.129
65287,12.481
65298,12.608
65309,12.326
65320,12.481
65331,12.186
65342,12.373
65353,12.383
65364,12.143
65375,12.354
65386,12.017
65397,12.111
65408,12.171
65419,12.209
65430,12.570
65441,12.134
65452,12.232
65463,12.204
65474,12.139
65518,12.209
65529,12.068
65540,12.171
65551,12.340
65562,12.195
65573,12.415
65584,12.195
65595,12.167
65606,12.279
65617,12.157
65628,12.373
65650,12.195
65661,12.687
65672,12.251
65683,12.279
65694,12.143
65716,12.336
65727,12.209
65738,12.458
65749,12.148
65760,12.434
65771,12.401
65782,12.143
65793,12.359
65804,12.228
65815,12.331
65826,12.387
65837,12.387
65848,12.467
65859,12.509
65870,12.561
65892,12.453
65903,12.176
65914,12.373
65925,12.284
65936,12.275
65958,12.125
65969,12.111
65980,12.429
65991,12.289
66002,12.228
66013,12.326
66035,12.354
66046,12.448
66057,12.312
66068,12.214
66079,12.279
66090,12.350
66101,12.326
66112,12.673
66123,12.359
66134,12.383
